[[0.013287544, 1.3945891, 0.6720066, -0.37577596, -0.015223601, -0.15065531, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.3230854, 0.32194477, 0.5966044, -1.6148964, -0.29651368, 0.17406842, 0.0, 0.0], [0, 1, 0], -29.67852258473954]
[[0.3290658, 0.28500718, 0.58772653, -1.6396075, -0.2858939, 0.21239574, 0.0, 0.0], [0, 1, 0], -28.587603300149]
[[0.3349615, 0.24751061, 0.57699466, -1.6641034, -0.27298075, 0.2582627, 0.0, 0.0], [0, 1, 0], -27.395144711065058]
[[0.34076872, 0.20945242, 0.5657963, -1.6887622, -0.25770345, 0.3055457, 0.0, 0.0], [0, 1, 0], -26.220723501336465]
[[0.3465007, 0.17083226, 0.5561976, -1.7135556, -0.24038683, 0.34633237, 0.0, 0.0], [0, 1, 0], -25.206245099424905]
[[0.35214967, 0.13165663, 0.54561085, -1.7381072, -0.2208206, 0.39132446, 0.0, 0.0], [0, 1, 0], -24.259729868335484]
[[0.35774097, 0.091900714, 0.53825355, -1.763945, -0.19974837, 0.4214449, 0.0, 0.0], [0, 1, 0], -23.77330913670653]
[[0.36325637, 0.05156709, 0.52863187, -1.7896743, -0.17671767, 0.46061435, 0.0, 0.0], [0, 0, 0], -23.44197371410499]
[[0.3687726, 0.010640511, 0.52861935, -1.8163848, -0.15368779, 0.46059752, 0.0, 0.0], [0, 0, 0], -23.904566693841616]
[[0.3742896, -0.030879155, 0.5286083, -1.8430955, -0.13065876, 0.46058068, 0.0, 0.0], [0, 0, 0], -24.831000260914834]
[[0.37980717, -0.0729918, 0.52859885, -1.8698064, -0.10763056, 0.46056384, 0.0, 0.0], [0, 0, 0], -26.216512296044982]
[[0.38532513, -0.11569747, 0.52859086, -1.8965174, -0.08460321, 0.46054706, 0.0, 1.0], [0, 0, 0], -18.041525064729967]
---
[[-0.012565422, 1.4175553, -0.635504, 0.13457258, 0.01440949, 0.14247084, 0.0, 0.0], [0, 0, 0], 0.0]
[[-0.018848706, 1.4199855, -0.6355262, 0.10792541, 0.0215281, 0.14238563, 0.0, 0.0], [0, 0, 0], -0.4647064316892795]
[[-0.02513218, 1.4218163, -0.6355471, 0.08125081, 0.02864581, 0.14236748, 0.0, 0.0], [0, 0, 1], -0.9787445987120691]
[[-0.031343363, 1.4230586, -0.62646186, 0.055095423, 0.033931363, 0.105720736, 0.0, 0.0], [0, 0, 1], -0.48984236829372096]
[[-0.03748207, 1.4237067, -0.6173476, 0.028720876, 0.0373836, 0.069050975, 0.0, 0.0], [0, 0, 1], 0.14177443020071445]
[[-0.043534946, 1.4237704, -0.60659105, 0.0028060575, 0.038667645, 0.02568303, 0.0, 0.0], [0, 0, 1], 1.1015557444271769]
[[-0.04950104, 1.4232346, -0.5956912, -0.023791492, 0.037766676, -0.018021125, 0.0, 0.0], [0, 0, 1], 2.238865181193977]
[[-0.055401135, 1.4220982, -0.58741605, -0.050450962, 0.03520921, -0.051154207, 0.0, 0.0], [0, 0, 1], 3.215187102584798]
[[-0.06121235, 1.4203633, -0.57629, -0.077002764, 0.030423189, -0.09572911, 0.0, 0.0], [0, 0, 1], 4.630000786422307]
[[-0.0669322, 1.4180288, -0.564832, -0.103624724, 0.023344921, -0.14157833, 0.0, 0.0], [0, 0, 1], 6.230527106246321]
[[-0.07258177, 1.4150964, -0.5560155, -0.13021359, 0.014505265, -0.17680934, 0.0, 0.0], [0, 0, 0], 7.6695397352050145]
[[-0.07823114, 1.4115651, -0.55598855, -0.15688725, 0.0056672622, -0.1767763, 0.0, 0.0], [0, 0, 0], 8.21184826774627]
[[-0.08388023, 1.4074347, -0.5559623, -0.18356116, -0.0031697175, -0.17675576, 0.0, 0.0], [0, 0, 0], 8.063315052850221]
[[-0.08952894, 1.4027053, -0.5559366, -0.21023512, -0.012005319, -0.17672832, 0.0, 0.0], [0, 0, 1], 6.729135593577929]
[[-0.09509134, 1.3973645, -0.54512495, -0.23749408, -0.023003751, -0.21998863, 0.0, 0.0], [0, 0, 1], 6.070355743963639]
[[-0.10057449, 1.3914137, -0.5351723, -0.26473635, -0.035991687, -0.25978255, 0.0, 0.0], [0, 0, 1], 5.050930541266135]
[[-0.10599365, 1.3848652, -0.527192, -0.29147002, -0.05056823, -0.29155752, 0.0, 0.0], [0, 0, 1], 3.643259663269144]
[[-0.11133404, 1.3777254, -0.51733315, -0.31797352, -0.067103446, -0.33073443, 0.0, 0.0], [0, 0, 1], 2.1456450231019453]
[[-0.116595075, 1.3699723, -0.5074186, -0.34551778, -0.08562987, -0.37056237, 0.0, 0.0], [0, 0, 1], 0.32756601232877114]
[[-0.121790506, 1.3616107, -0.4992284, -0.3729267, -0.10580038, -0.40344653, 0.0, 0.0], [0, 0, 1], -1.8570210754596286]
[[-0.12691021, 1.3526311, -0.48977762, -0.40080264, -0.12788638, -0.44175965, 0.0, 0.0], [0, 0, 1], -4.221184125472618]
[[-0.13197021, 1.343037, -0.48236012, -0.42860174, -0.15148288, -0.47197217, 0.0, 0.0], [0, 0, 1], -6.943947935404408]
[[-0.13695526, 1.3328283, -0.4730552, -0.456502, -0.17697363, -0.509861, 0.0, 0.0], [0, 0, 1], -9.770365959189444]
[[-0.14185028, 1.3220123, -0.4619631, -0.48423386, -0.20470144, -0.55460614, 0.0, 0.0], [0, 0, 1], -12.733310701001765]
[[-0.14668322, 1.3105767, -0.45430547, -0.51252466, -0.23401955, -0.5863622, 0.0, 0.0], [0, 0, 1], -16.175309700802167]
[[-0.15141897, 1.2985274, -0.44236708, -0.5408011, -0.2658009, -0.6356273, 0.0, 0.0], [0, 0, 1], -19.619065719822807]
[[-0.15605707, 1.2858541, -0.43043286, -0.5696889, -0.30010447, -0.68607205, 0.0, 0.0], [0, 1, 0], -23.40925995744741]
[[-0.16075964, 1.2726197, -0.438929, -0.59499097, -0.33262488, -0.6504083, 0.0, 0.0], [0, 1, 0], -27.971489050686166]
[[-0.16553135, 1.2588402, -0.44810134, -0.6194197, -0.3631279, -0.610061, 0.0, 0.0], [0, 1, 0], -32.25981108596333]
[[-0.17036286, 1.2444971, -0.4559757, -0.64462405, -0.39195645, -0.5765718, 0.0, 0.0], [0, 1, 0], -36.32345550416557]
[[-0.17526397, 1.2296145, -0.46522623, -0.6685394, -0.4186718, -0.53430736, 0.0, 0.0], [0, 1, 0], -40.10791610985374]
[[-0.18021508, 1.2141874, -0.47200602, -0.69271195, -0.44375992, -0.5017625, 0.0, 0.0], [0, 1, 0], -43.56679454345875]
[[-0.18522015, 1.1982158, -0.47925824, -0.7167576, -0.467108, -0.46696272, 0.0, 0.0], [0, 1, 0], -46.82622042019495]
[[-0.19030657, 1.1817254, -0.4899667, -0.73934203, -0.48784405, -0.41472077, 0.0, 0.0], [0, 1, 0], -49.85360281864832]
[[-0.19544688, 1.1646765, -0.49701557, -0.763869, -0.5069525, -0.38216993, 0.0, 0.0], [0, 1, 0], -52.63265881346317]
[[-0.2006528, 1.1470969, -0.5056476, -0.78694874, -0.52388996, -0.33874902, 0.0, 0.0], [0, 1, 0], -55.11843679578437]
[[-0.20591469, 1.1289799, -0.51305616, -0.810333, -0.5389209, -0.30061895, 0.0, 0.0], [0, 1, 0], -57.33055403711305]
[[-0.21124482, 1.1103382, -0.52199996, -0.8329636, -0.5516308, -0.25419873, 0.0, 0.0], [0, 1, 0], -59.28805806150883]
[[-0.21662931, 1.0911533, -0.529078, -0.85655385, -0.5625237, -0.21785852, 0.0, 0.0], [0, 1, 0], -61.0037498859438]
[[-0.22205925, 1.0714259, -0.5350932, -0.88012516, -0.5717732, -0.18498912, 0.0, 0.0], [0, 1, 0], -62.45739159520344]
[[-0.22757015, 1.051175, -0.5454544, -0.9024732, -0.5783947, -0.13243131, 0.0, 0.0], [0, 1, 0], -63.73083590001776]
[[-0.23315148, 1.0303918, -0.5544828, -0.9252899, -0.5827072, -0.08624981, 0.0, 0.0], [0, 1, 0], -64.70400539508978]
[[-0.23879632, 1.0090636, -0.5625366, -0.94877684, -0.58501226, -0.04610091, 0.0, 0.0], [0, 1, 0], -65.44372700854805]
[[-0.24450049, 0.98720187, -0.57020605, -0.9717327, -0.58526254, -0.0050053266, 0.0, 0.0], [0, 1, 0], -65.87511026074623]
[[-0.2502741, 0.9648139, -0.579141, -0.9942318, -0.5831515, 0.042220797, 0.0, 0.0], [0, 1, 0], -66.059014181724]
[[-0.25611916, 0.94188637, -0.5881988, -1.0173842, -0.57879573, 0.087116316, 0.0, 0.0], [0, 1, 0], -66.04468630918359]
[[-0.26203936, 0.9184366, -0.5978623, -1.0396852, -0.57191765, 0.13756116, 0.0, 0.0], [0, 1, 0], -65.70143824946555]
[[-0.26801482, 0.89443016, -0.60486406, -1.0638398, -0.56334716, 0.17140971, 0.0, 0.0], [0, 1, 0], -65.18238523235863]
[[-0.27406788, 0.8698883, -0.61474735, -1.0868137, -0.55235857, 0.21977206, 0.0, 0.0], [0, 1, 0], -64.43135780348709]
[[-0.2801836, 0.8448199, -0.6229782, -1.1095235, -0.53918177, 0.2635354, 0.0, 0.0], [0, 1, 0], -63.329050734079885]
[[-0.28635842, 0.8192202, -0.6307657, -1.1325527, -0.5239605, 0.30442542, 0.0, 0.0], [0, 1, 0], -62.002713840657606]
[[-0.29258618, 0.79307383, -0.63772225, -1.1563969, -0.506999, 0.3392295, 0.0, 0.0], [0, 1, 0], -60.50909442050869]
[[-0.29886633, 0.76637506, -0.64457524, -1.180595, -0.4883846, 0.37228796, 0.0, 0.0], [0, 1, 0], -58.85519151870821]
[[-0.30522794, 0.73914975, -0.6552027, -1.2034204, -0.46720934, 0.4235053, 0.0, 0.0], [0, 1, 0], -56.990717809163414]
[[-0.3116622, 0.7113964, -0.6647978, -1.2264819, -0.44370428, 0.47010103, 0.0, 0.0], [0, 0, 0], -54.85265157308592]
[[-0.3180944, 0.6830496, -0.66482824, -1.2531902, -0.4202001, 0.4700831, 0.0, 0.0], [0, 0, 1], -52.538903499988265]
[[-0.32447106, 0.65406346, -0.6579739, -1.2823846, -0.39833882, 0.43722653, 0.0, 0.0], [0, 0, 1], -50.3178474633778]
[[-0.3307665, 0.6244267, -0.64784443, -1.3121713, -0.37880436, 0.39068955, 0.0, 0.0], [0, 0, 1], -48.24951699152942]
[[-0.3369922, 0.5941648, -0.6392695, -1.340647, -0.36111757, 0.35373545, 0.0, 0.0], [0, 0, 1], -46.34397943372409]
[[-0.34314242, 0.5632563, -0.6297916, -1.3700756, -0.34557512, 0.310849, 0.0, 0.0], [0, 0, 1], -44.730121326434386]
[[-0.34921798, 0.5317164, -0.62048334, -1.3987272, -0.3320403, 0.27069712, 0.0, 0.0], [0, 0, 1], -43.29403606577503]
[[-0.35521382, 0.49953055, -0.610429, -1.4280324, -0.32073396, 0.22612691, 0.0, 0.0], [0, 0, 0], -42.15966153696675]
[[-0.3612093, 0.4667462, -0.61043406, -1.4547092, -0.30942774, 0.22612481, 0.0, 0.0], [0, 0, 0], -41.209680437086064]
[[-0.36720443, 0.4333636, -0.610439, -1.4813861, -0.2981216, 0.22612289, 0.0, 0.0], [0, 1, 0], -40.32515973773576]
[[-0.37326556, 0.39942306, -0.61888325, -1.5059048, -0.28496024, 0.2632272, 0.0, 0.0], [0, 1, 0], -39.49471554342614]
[[-0.3793974, 0.36491004, -0.6278377, -1.5311226, -0.26992407, 0.30072352, 0.0, 0.0], [0, 1, 0], -38.66583368357422]
[[-0.38560492, 0.32983053, -0.6374424, -1.5561055, -0.25286436, 0.3411942, 0.0, 0.0], [0, 1, 0], -37.76774935869338]
[[-0.39190465, 0.2941905, -0.6491588, -1.5808145, -0.23334779, 0.39033136, 0.0, 0.0], [0, 1, 0], -36.838158048739615]
[[-0.39827242, 0.2579819, -0.6578527, -1.6060765, -0.2120146, 0.4266638, 0.0, 0.0], [0, 1, 0], -35.850859438915705]
[[-0.40472507, 0.22121309, -0.66868436, -1.6309799, -0.18842067, 0.47187868, 0.0, 0.0], [0, 0, 0], -34.907379928744945]
[[-0.41117677, 0.18385155, -0.66869825, -1.6576923, -0.16482766, 0.47186056, 0.0, 0.0], [0, 0, 0], -33.94040432088454]
[[-0.41762775, 0.14589737, -0.6687105, -1.6844049, -0.14123553, 0.47184247, 0.0, 0.0], [0, 0, 0], -33.258724762238955]
[[-0.42407805, 0.10735053, -0.668721, -1.7111176, -0.11764431, 0.47182447, 0.0, 0.0], [0, 0, 0], -32.89296774614539]
[[-0.43052775, 0.06821102, -0.6687299, -1.7378305, -0.09405399, 0.47180644, 0.0, 0.0], [0, 0, 0], -32.86916458829799]
[[-0.43697697, 0.028478919, -0.6687372, -1.7645435, -0.07046458, 0.47178832, 1.0, 1.0], [0, 0, 0], -13.206631690456192]
---
[[-0.01169548, 1.4315552, -0.5915031, 0.44566694, 0.01341241, 0.13260841, 0.0, 0.0], [0, 0, 0], 0.0]
[[-0.017543793, 1.4409856, -0.59152377, 0.41904917, 0.020038208, 0.13252813, 0.0, 0.0], [0, 0, 0], -0.042627575408999974]
[[-0.0233922, 1.4498162, -0.59154326, 0.39237562, 0.026663149, 0.13251105, 0.0, 0.0], [0, 0, 0], -0.08947655911748598]
[[-0.029240895, 1.4580476, -0.5915626, 0.36570343, 0.033287026, 0.13248995, 0.0, 0.0], [0, 0, 0], -0.1483000972651496]
[[-0.03508978, 1.4656794, -0.5915822, 0.3390319, 0.039909855, 0.13246863, 0.0, 0.0], [0, 0, 0], -0.22341091531492907]
[[-0.040938854, 1.472712, -0.5916015, 0.31236044, 0.046531636, 0.13244799, 0.0, 0.0], [0, 0, 0], -0.31930291912962616]
[[-0.04678812, 1.479145, -0.5916208, 0.2856888, 0.053152375, 0.13242681, 0.0, 0.0], [0, 0, 0], -0.4405425074723439]
[[-0.052637674, 1.4849784, -0.59164006, 0.25901696, 0.059772056, 0.13240586, 0.0, 0.0], [0, 0, 0], -0.5917622269613219]
[[-0.058487512, 1.4902127, -0.5916592, 0.232345, 0.066390686, 0.13238497, 0.0, 0.0], [0, 0, 0], -0.7776118111090113]
[[-0.06433745, 1.4948474, -0.59167826, 0.20567285, 0.07300829, 0.13236412, 0.0, 0.0], [0, 0, 0], -1.0025798965202455]
[[-0.07018776, 1.4988825, -0.59169716, 0.17900056, 0.07962484, 0.13234335, 0.0, 0.0], [0, 0, 0], -1.2710133253657432]
[[-0.07603817, 1.5023181, -0.59171605, 0.15232809, 0.08624037, 0.13232265, 0.0, 0.0], [0, 0, 0], -1.587056034488029]
[[-0.08188887, 1.5051544, -0.5917348, 0.12565543, 0.09285487, 0.13230206, 0.0, 0.0], [0, 0, 0], -1.9544704529122612]
[[-0.08773985, 1.5073913, -0.5917534, 0.098982595, 0.099468336, 0.13228148, 0.0, 0.0], [0, 0, 1], -2.376592859127186]
[[-0.09349851, 1.5090328, -0.5801754, 0.07266603, 0.10375489, 0.08573868, 0.0, 0.0], [0, 0, 1], -1.5070027147353915]
[[-0.099161625, 1.5100896, -0.5681768, 0.046837144, 0.105614856, 0.03720265, 0.0, 0.0], [0, 0, 1], -0.40410242985441647]
[[-0.104757026, 1.510557, -0.55968785, 0.020762486, 0.10575906, 0.0028842473, 0.0, 0.0], [0, 0, 1], 0.47027921689175733]
[[-0.11026754, 1.5104394, -0.54902434, -0.00508842, 0.103745915, -0.04026673, 0.0, 0.0], [0, 0, 1], 1.7166905612348318]
[[-0.115716554, 1.5097384, -0.54129535, -0.03090658, 0.10016145, -0.07169599, 0.0, 0.0], [0, 0, 1], 2.76147443592294]
[[-0.12107563, 1.5084608, -0.5299975, -0.056408428, 0.094283365, -0.11757209, 0.0, 0.0], [0, 0, 1], 4.3233547669868875]
[[-0.12637453, 1.5065956, -0.5224208, -0.08243415, 0.086876415, -0.1481523, 0.0, 0.0], [0, 0, 0], 5.587222037460499]
[[-0.13167314, 1.5041314, -0.5223979, -0.109106034, 0.079470746, -0.14812684, 0.0, 0.0], [0, 0, 0], 6.049517715277041]
[[-0.13697156, 1.5010679, -0.52237576, -0.1357782, 0.07206589, -0.14811057, 0.0, 0.0], [0, 0, 0], 6.441627821955912]
[[-0.1422699, 1.4974052, -0.522354, -0.16245034, 0.06466211, -0.14808863, 0.0, 0.0], [0, 0, 0], 6.76772338415396]
[[-0.14756107, 1.4931328, -0.5220462, -0.18958779, 0.057661362, -0.14002386, 0.0, 0.0], [0, 0, 0], 7.004592794037201]
[[-0.15285826, 1.48825, -0.52223146, -0.21674655, 0.050258763, -0.14805184, 0.0, 0.0], [0, 0, 0], 7.175709574919161]
[[-0.15815553, 1.4827679, -0.52223104, -0.24341781, 0.04285619, -0.14805135, 0.0, 0.0], [0, 0, 0], 7.331003546735708]
[[-0.16345282, 1.4766865, -0.52223074, -0.2700891, 0.035453666, -0.14805074, 0.0, 0.0], [0, 0, 0], 7.44212466855209]
[[-0.16875009, 1.470006, -0.52223045, -0.29676038, 0.028051155, -0.14805022, 0.0, 0.0], [0, 0, 0], 7.514934650430924]
[[-0.17404738, 1.462726, -0.5222302, -0.32343164, 0.020648688, -0.14804927, 0.0, 0.0], [0, 0, 0], 7.555279405769518]
[[-0.17934465, 1.4548469, -0.52223, -0.35010293, 0.013246249, -0.14804888, 0.0, 0.0], [0, 0, 0], 7.568814250359317]
[[-0.18464193, 1.4463686, -0.5222299, -0.37677422, 0.0058438377, -0.14804831, 0.0, 0.0], [0, 0, 0], 7.561068075824558]
[[-0.1899393, 1.4372908, -0.5222299, -0.40344554, -0.0015585598, -0.14804813, 0.0, 0.0], [0, 0, 0], 7.225596524160643]
[[-0.1952366, 1.4276137, -0.5222299, -0.4301168, -0.008960945, -0.14804767, 0.0, 0.0], [0, 0, 0], 5.710356491059635]
[[-0.20053387, 1.4173373, -0.5222299, -0.45678812, -0.016363287, -0.1480471, 0.0, 0.0], [0, 0, 0], 4.188793159232951]
[[-0.2058312, 1.4064617, -0.52223, -0.48345938, -0.023765612, -0.14804658, 0.0, 0.0], [0, 0, 0], 2.6652869785560327]
[[-0.21112847, 1.3949867, -0.5222301, -0.51013064, -0.031167906, -0.14804597, 0.0, 0.0], [0, 0, 0], 1.1439287978310588]
[[-0.2164257, 1.3829126, -0.52223027, -0.5368019, -0.03857019, -0.1480457, 0.0, 0.0], [0, 0, 0], -0.37155693415672175]
[[-0.22172299, 1.3702391, -0.5222305, -0.5634731, -0.045972444, -0.14804514, 0.0, 0.0], [0, 0, 0], -1.8776884393911857]
[[-0.22702017, 1.3569665, -0.5222308, -0.59014434, -0.053374674, -0.14804456, 0.0, 0.0], [0, 0, 0], -3.3713075074617436]
[[-0.23231736, 1.3430945, -0.5222312, -0.61681557, -0.06077687, -0.14804402, 0.0, 0.0], [0, 0, 0], -4.849541499056379]
[[-0.23761454, 1.3286233, -0.52223164, -0.64348686, -0.06817904, -0.14804348, 0.0, 0.0], [0, 0, 0], -6.309780060598563]
[[-0.24291162, 1.3135527, -0.5222321, -0.670158, -0.075581186, -0.14804293, 0.0, 0.0], [0, 0, 0], -7.7496337490036]
[[-0.24820872, 1.2978829, -0.52223265, -0.69682926, -0.082983315, -0.14804235, 0.0, 0.0], [0, 0, 0], -9.167020737937769]
[[-0.25350577, 1.2816138, -0.5222331, -0.7235005, -0.0903854, -0.14804181, 0.0, 0.0], [0, 0, 0], -10.56002791076795]
[[-0.2588027, 1.2647455, -0.5222338, -0.7501717, -0.09778746, -0.14804128, 0.0, 0.0], [0, 0, 0], -11.926990762584403]
[[-0.26409966, 1.247278, -0.5222344, -0.77684295, -0.105189495, -0.14804074, 0.0, 0.0], [0, 0, 0], -13.266432458819473]
[[-0.26939654, 1.2292111, -0.52223504, -0.8035142, -0.112591505, -0.14804018, 0.0, 0.0], [0, 0, 0], -14.57706348278662]
[[-0.2746934, 1.2105451, -0.5222358, -0.83018535, -0.11999348, -0.14803962, 0.0, 0.0], [0, 0, 0], -15.85782076051131]
[[-0.2799902, 1.1912796, -0.5222366, -0.85685664, -0.12739545, -0.14803916, 0.0, 0.0], [0, 0, 0], -17.10776767441927]
[[-0.2852869, 1.1714149, -0.5222374, -0.8835278, -0.13479736, -0.14803864, 0.0, 0.0], [0, 0, 0], -18.326147581232043]
[[-0.29058352, 1.1509509, -0.5222384, -0.9101991, -0.14219926, -0.14803806, 0.0, 0.0], [0, 0, 0], -19.51244461642232]
[[-0.29588014, 1.1298876, -0.5222393, -0.93687034, -0.14960113, -0.14803752, 0.0, 0.0], [0, 0, 0], -20.666220018400217]
[[-0.30117664, 1.1082251, -0.52224034, -0.9635416, -0.15700297, -0.14803693, 0.0, 0.0], [0, 0, 0], -21.78726411127868]
[[-0.3064731, 1.0859634, -0.5222414, -0.99021274, -0.1644048, -0.14803635, 0.0, 0.0], [0, 0, 0], -22.875510351513036]
[[-0.31176943, 1.0631024, -0.5222425, -1.016884, -0.17180659, -0.14803576, 0.0, 0.0], [0, 0, 0], -23.931088575085305]
[[-0.31706572, 1.039642, -0.5222437, -1.043555, -0.17920834, -0.14803503, 0.0, 0.0], [0, 0, 0], -24.95429630146233]
