[[0.0009255409, 1.3952695, 0.04679638, -0.3606125, -0.001054103, -0.01049277, 0.0, 0.0], [0, 0, 0], 0.0]
[[-0.07972069, 1.2852193, -0.5376709, -0.55926573, 0.090377815, 0.12019285, 0.0, 0.0], [0, 0, 0], -16.176847084358428]
[[-0.085037135, 1.2720443, -0.5376878, -0.58593786, 0.09638599, 0.120174386, 0.0, 0.0], [0, 0, 0], -17.442467056364592]
[[-0.09035368, 1.2582695, -0.5377046, -0.61261016, 0.10239328, 0.12015651, 0.0, 0.0], [0, 0, 0], -18.69204490366002]
[[-0.09567042, 1.2438954, -0.5377213, -0.63928264, 0.10839964, 0.12013811, 0.0, 0.0], [0, 0, 0], -19.922843467878124]
[[-0.100987434, 1.2289215, -0.5377378, -0.66595525, 0.11440509, 0.12011965, 0.0, 0.0], [0, 0, 0], -21.132323105787776]
[[-0.10630474, 1.2133482, -0.5377543, -0.692628, 0.120409615, 0.120101355, 0.0, 0.0], [0, 0, 0], -22.31822887630949]
[[-0.11162214, 1.197175, -0.5377706, -0.7193009, 0.12641323, 0.12008317, 0.0, 0.0], [0, 0, 0], -23.478447123021567]
[[-0.11693983, 1.1804024, -0.53778684, -0.7459739, 0.13241594, 0.12006515, 0.0, 0.0], [0, 0, 0], -24.61113611950654]
[[-0.12225771, 1.1630301, -0.53780305, -0.772647, 0.13841778, 0.120047584, 0.0, 0.0], [0, 0, 0], -25.71459973602623]
[[-0.12757578, 1.1450584, -0.537819, -0.7993203, 0.14441872, 0.120029524, 0.0, 0.0], [0, 0, 0], -26.787341653648497]
[[-0.13289404, 1.1264865, -0.5378349, -0.8259936, 0.15041877, 0.12001201, 0.0, 0.0], [0, 0, 0], -27.827994067005704]
[[-0.13821039, 1.1072944, -0.53763384, -0.85360986, 0.15641862, 0.11999667, 0.0, 0.0], [0, 0, 0], -28.9016072906806]
[[-0.14352664, 1.0875026, -0.5376332, -0.8802794, 0.16241844, 0.119996265, 0.0, 0.0], [0, 0, 0], -29.872626367865564]
[[-0.1488431, 1.0671113, -0.53763247, -0.90694904, 0.16841823, 0.11999589, 0.0, 0.0], [0, 0, 0], -30.80864749434204]
[[-0.15415955, 1.0461202, -0.53763175, -0.93361866, 0.174418, 0.11999557, 0.0, 0.0], [0, 0, 0], -31.708956536136583]
[[-0.159476, 1.0245299, -0.53763103, -0.9602883, 0.18041776, 0.119995296, 0.0, 0.0], [0, 0, 0], -32.57305050881166]
[[-0.16479263, 1.00234, -0.5376302, -0.98695785, 0.18641752, 0.11999482, 0.0, 0.0], [0, 0, 0], -33.40048792103761]
[[-0.17010927, 0.9795505, -0.5376294, -1.0136275, 0.19241722, 0.11999427, 0.0, 0.0], [0, 0, 0], -34.19105195499566]
[[-0.17542592, 0.95616144, -0.53762853, -1.0402972, 0.1984169, 0.11999371, 0.0, 0.0], [0, 0, 0], -34.94466245835707]
[[-0.18074255, 0.93217295, -0.5376277, -1.0669668, 0.20441656, 0.119993195, 0.0, 0.0], [0, 0, 0], -35.66141335467876]
[[-0.18605928, 0.907585, -0.53762674, -1.0936363, 0.2104162, 0.119992875, 0.0, 0.0], [0, 0, 0], -36.34158746439482]
[[-0.19137621, 0.8823974, -0.5376258, -1.1203059, 0.21641584, 0.119992554, 0.0, 0.0], [0, 0, 0], -36.985644213864674]
[[-0.19669314, 0.8566102, -0.5376249, -1.1469753, 0.22241543, 0.11999227, 0.0, 0.0], [0, 0, 0], -37.5942590250192]
[[-0.20201011, 0.8302237, -0.5376239, -1.173645, 0.22841501, 0.11999196, 0.0, 0.0], [0, 0, 0], -38.168445109080096]
[[-0.20732713, 0.8032375, -0.53762287, -1.2003144, 0.23441459, 0.11999166, 0.0, 0.0], [0, 0, 0], -38.70933872510881]
[[-0.21264425, 0.7756518, -0.53762186, -1.226984, 0.24041414, 0.119991325, 0.0, 0.0], [0, 0, 0], -39.21852747497309]
[[-0.2179614, 0.74746644, -0.53762084, -1.2536536, 0.2464137, 0.11999108, 0.0, 0.0], [0, 0, 0], -39.69790212787956]
[[-0.22327872, 0.7186818, -0.53761977, -1.2803231, 0.25241324, 0.11999078, 0.0, 0.0], [0, 0, 0], -40.14986703851483]
[[-0.22859602, 0.68929756, -0.53761864, -1.3069928, 0.25841278, 0.11999049, 0.0, 0.0], [0, 0, 0], -40.57725667752595]
[[-0.23391347, 0.65931374, -0.5376175, -1.3336622, 0.26441228, 0.11999001, 0.0, 0.0], [0, 0, 0], -40.98359689407357]
[[-0.23923102, 0.62873024, -0.5376163, -1.3603318, 0.27041176, 0.11998969, 0.0, 0.0], [0, 0, 0], -41.37317822612761]
[[-0.2445486, 0.5975474, -0.5376151, -1.3870012, 0.27641124, 0.119989395, 0.0, 0.0], [0, 0, 0], -41.75122584464404]
[[-0.24986629, 0.565765, -0.53761387, -1.4136707, 0.28241068, 0.1199891, 0.0, 0.0], [0, 0, 0], -42.12410399408017]
[[-0.25518408, 0.53338295, -0.5376126, -1.44034, 0.28841013, 0.1199888, 0.0, 0.0], [0, 0, 0], -42.49959617797606]
[[-0.26050192, 0.5004015, -0.5376113, -1.4670097, 0.29440954, 0.11998852, 0.0, 0.0], [0, 0, 0], -42.88729200694888]
[[-0.26581994, 0.4668204, -0.53760993, -1.4936792, 0.30040896, 0.119988225, 0.0, 0.0], [0, 0, 0], -43.29893268229091]
[[-0.27113795, 0.43263984, -0.5376086, -1.5203487, 0.30640835, 0.11998789, 0.0, 0.0], [0, 0, 0], -43.749032439673556]
[[-0.27645606, 0.39785966, -0.53760725, -1.547018, 0.31240773, 0.11998762, 0.0, 0.0], [0, 0, 0], -44.255546690072265]
[[-0.28177434, 0.36247995, -0.5376059, -1.5736877, 0.31840712, 0.119987525, 0.0, 0.0], [0, 0, 0], -44.84069304115684]
[[-0.28709263, 0.32650074, -0.53760445, -1.6003572, 0.32440647, 0.11998723, 0.0, 0.0], [0, 0, 0], -45.53182532793738]
[[-0.2924111, 0.289922, -0.537603, -1.6270267, 0.33040583, 0.11998693, 0.0, 0.0], [0, 0, 0], -46.362478420254746]
[[-0.29772967, 0.25274363, -0.5376016, -1.6536961, 0.33640516, 0.11998664, 0.0, 0.0], [0, 0, 0], -47.37323113612533]
[[-0.3030483, 0.21496584, -0.53760016, -1.6803653, 0.34240448, 0.119986296, 0.0, 0.0], [0, 0, 0], -48.6121066797854]
[[-0.3083671, 0.17658836, -0.53759867, -1.707035, 0.34840378, 0.11998608, 0.0, 0.0], [0, 0, 0], -50.13408464897583]
[[-0.31368595, 0.13761142, -0.5375971, -1.7337044, 0.35440308, 0.119985804, 0.0, 0.0], [0, 0, 0], -51.99882262273874]
[[-0.31900492, 0.09803489, -0.5375956, -1.760374, 0.36040235, 0.119985566, 0.0, 0.0], [0, 0, 0], -54.266268785164044]
[[-0.32432404, 0.057858836, -0.537594, -1.7870433, 0.3664016, 0.11998527, 0.0, 0.0], [0, 0, 0], -56.98999901865028]
[[-0.3296432, 0.017083177, -0.5375924, -1.8137128, 0.37240088, 0.11998509, 0.0, 0.0], [0, 0, 0], -60.20942421047471]
[[-0.33496255, -0.024292007, -0.5375908, -1.8403823, 0.37840012, 0.11998479, 0.0, 1.0], [0, 0, 0], -53.94346742727208]
---
[[-0.0042661666, 1.4265863, -0.21575935, 0.33528215, 0.0048966566, 0.04837256, 0.0, 0.0], [0, 0, 0], 0.0]
[[-0.0063993456, 1.4335313, -0.21576707, 0.3086563, 0.0073135234, 0.048341967, 0.0, 0.0], [0, 0, 0], 1.2740432231794898]
[[-0.008532619, 1.4398762, -0.21577425, 0.2819854, 0.009730102, 0.048336126, 0.0, 0.0], [0, 0, 0], 2.5494008092921376]
[[-0.010665989, 1.4456213, -0.21578138, 0.25531623, 0.012146294, 0.048328597, 0.0, 0.0], [0, 0, 0], 3.810083127680599]
[[-0.012799358, 1.4507662, -0.21578853, 0.22864743, 0.014562111, 0.04832098, 0.0, 0.0], [0, 0, 0], 5.041500506062192]
[[-0.014932918, 1.4553114, -0.21579564, 0.20197874, 0.016977549, 0.048313346, 0.0, 0.0], [0, 0, 0], 6.225682522584776]
[[-0.017066479, 1.4592566, -0.21580274, 0.17530999, 0.019392643, 0.048305802, 0.0, 0.0], [0, 0, 0], 7.34092363649583]
[[-0.019200135, 1.4626017, -0.21580985, 0.1486412, 0.02180732, 0.048298284, 0.0, 0.0], [0, 0, 0], 8.361396248006258]
[[-0.02133379, 1.465347, -0.21581693, 0.12197235, 0.02422162, 0.048290856, 0.0, 0.0], [0, 0, 0], 9.257150194342842]
[[-0.023467636, 1.4674922, -0.21582396, 0.095303446, 0.02663557, 0.048283394, 0.0, 0.0], [0, 0, 0], 9.995009312095505]
[[-0.025601577, 1.4690375, -0.21583097, 0.06863449, 0.029049141, 0.04827599, 0.0, 0.0], [0, 0, 0], 10.540407839576147]
[[-0.027735423, 1.4699829, -0.21583796, 0.041965477, 0.03146235, 0.048268598, 0.0, 0.0], [0, 0, 0], 10.860835673121699]
[[-0.029869461, 1.4703283, -0.21584491, 0.015296379, 0.03387518, 0.048261203, 0.0, 0.0], [0, 0, 0], 10.93018730991301]
[[-0.032003593, 1.4700737, -0.21585186, -0.011372768, 0.036287654, 0.048253898, 0.0, 0.0], [0, 0, 0], 10.733407003355552]
[[-0.034137726, 1.4692191, -0.21585877, -0.038041934, 0.03869976, 0.048246574, 0.0, 0.0], [0, 0, 0], 10.2694271148072]
[[-0.036271952, 1.4677646, -0.21586569, -0.064711146, 0.041111495, 0.048239294, 0.0, 0.0], [0, 0, 0], 9.551437295043371]
[[-0.038406275, 1.46571, -0.21587253, -0.091380425, 0.043522876, 0.048232026, 0.0, 0.0], [0, 0, 0], 8.604195530155579]
[[-0.040540695, 1.4630556, -0.21587937, -0.11804974, 0.045933895, 0.04822488, 0.0, 0.0], [0, 0, 0], 7.459586234885251]
[[-0.042675115, 1.4598012, -0.21588616, -0.14471912, 0.048344545, 0.048217643, 0.0, 0.0], [0, 0, 0], 6.1520899075380555]
[[-0.04480972, 1.4559468, -0.21589296, -0.17138857, 0.05075485, 0.048210487, 0.0, 0.0], [0, 0, 0], 4.715231825353129]
[[-0.04694433, 1.4514923, -0.21589968, -0.19805805, 0.05316481, 0.04820331, 0.0, 0.0], [0, 0, 0], 3.179481879296816]
[[-0.04907894, 1.446438, -0.21590638, -0.22472757, 0.055574384, 0.048196092, 0.0, 0.0], [0, 0, 0], 1.5712590198695864]
[[-0.05121374, 1.4407835, -0.21591306, -0.2513972, 0.057983622, 0.04818947, 0.0, 0.0], [0, 0, 0], -0.08715895669735119]
[[-0.053348638, 1.4345292, -0.21591969, -0.27806678, 0.06039252, 0.048182398, 0.0, 0.0], [0, 0, 0], -1.777299949314198]
[[-0.055482578, 1.4276534, -0.2158391, -0.3056885, 0.06280132, 0.048176233, 0.0, 0.0], [0, 0, 0], -3.5545947852557163]
[[-0.057616614, 1.4201777, -0.21583907, -0.33235568, 0.06521012, 0.048176147, 0.0, 0.0], [0, 0, 0], -5.265246479376373]
[[-0.059750557, 1.4121022, -0.21583903, -0.3590229, 0.06761892, 0.048176136, 0.0, 0.0], [0, 0, 0], -6.969769839791979]
[[-0.061884593, 1.4034268, -0.21583898, -0.38569006, 0.07002773, 0.048176147, 0.0, 0.0], [0, 0, 0], -8.659979244585514]
[[-0.06401863, 1.3941513, -0.21583895, -0.41235724, 0.072436534, 0.048176087, 0.0, 0.0], [0, 0, 0], -10.32917707279401]
[[-0.06615267, 1.3842759, -0.21583891, -0.43902442, 0.07484533, 0.048176046, 0.0, 0.0], [0, 0, 0], -11.971852291746302]
[[-0.0682867, 1.3738008, -0.21583886, -0.4656916, 0.077254124, 0.048176058, 0.0, 0.0], [0, 0, 0], -13.58346870031653]
[[-0.070420645, 1.3627255, -0.21583882, -0.49235877, 0.07966291, 0.048175998, 0.0, 0.0], [0, 0, 0], -15.160230346813364]
[[-0.072554685, 1.3510503, -0.21583876, -0.5190259, 0.08207171, 0.048175946, 0.0, 0.0], [0, 0, 0], -16.698967636109472]
[[-0.07468872, 1.3387754, -0.2158387, -0.54569304, 0.08448045, 0.048175063, 0.0, 0.0], [0, 0, 0], -18.197067641873986]
[[-0.076822855, 1.3259003, -0.21583863, -0.5723602, 0.08688919, 0.048175, 0.0, 0.0], [0, 0, 0], -19.652283470427875]
[[-0.07895689, 1.3124255, -0.21583855, -0.5990274, 0.08929794, 0.04817505, 0.0, 0.0], [0, 0, 0], -21.06274034017514]
[[-0.08109093, 1.2983507, -0.21583848, -0.62569445, 0.091706686, 0.04817498, 0.0, 0.0], [0, 0, 0], -22.426821863058677]
[[-0.08322497, 1.2836759, -0.21583843, -0.6523616, 0.09411543, 0.048174955, 0.0, 0.0], [0, 0, 0], -23.743171263553904]
[[-0.085359, 1.2684011, -0.21583839, -0.67902863, 0.09652417, 0.04817492, 0.0, 0.0], [0, 0, 0], -25.010622111058552]
[[-0.08749314, 1.2525266, -0.21583828, -0.7056958, 0.098932914, 0.048174918, 0.0, 0.0], [0, 0, 0], -26.228196054668643]
[[-0.08962717, 1.2360522, -0.21583822, -0.7323629, 0.10134164, 0.04817478, 0.0, 0.0], [0, 0, 0], -27.395016708983007]
[[-0.091761306, 1.2189777, -0.21583815, -0.75903004, 0.103750356, 0.04817476, 0.0, 0.0], [0, 0, 0], -28.51034524622611]
[[-0.09389534, 1.2013035, -0.21583807, -0.78569716, 0.10615909, 0.048174746, 0.0, 0.0], [0, 0, 0], -29.573582567315327]
[[-0.096029475, 1.1830292, -0.215838, -0.8123643, 0.10856782, 0.04817472, 0.0, 0.0], [0, 0, 0], -30.58415037432863]
[[-0.09816351, 1.164155, -0.21583793, -0.83903134, 0.110976554, 0.048174694, 0.0, 0.0], [0, 0, 0], -31.54162814496729]
[[-0.100297645, 1.1446809, -0.21583787, -0.86569846, 0.11338528, 0.048174676, 0.0, 0.0], [0, 0, 0], -32.4456185455123]
[[-0.102431774, 1.1246067, -0.21583779, -0.8923655, 0.11579401, 0.048174664, 0.0, 0.0], [0, 0, 0], -33.295803273294695]
[[-0.1045659, 1.1039329, -0.21583772, -0.9190327, 0.11820274, 0.048174657, 0.0, 0.0], [0, 0, 0], -34.09194380522706]
[[-0.10670004, 1.0826589, -0.21583763, -0.94569975, 0.120611474, 0.048174612, 0.0, 0.0], [0, 0, 0], -34.83379567030431]
[[-0.10883417, 1.0607852, -0.21583752, -0.9723669, 0.12302022, 0.04817479, 0.0, 0.0], [0, 0, 0], -35.52126285071276]
[[-0.11096831, 1.0383115, -0.21583743, -0.99903405, 0.12542894, 0.048174776, 0.0, 0.0], [0, 0, 0], -36.15419287490573]
[[-0.113102436, 1.0152378, -0.21583733, -1.0257012, 0.12783769, 0.048174765, 0.0, 0.0], [0, 0, 0], -36.73255924044]
[[-0.115236565, 0.9915642, -0.21583727, -1.0523683, 0.13024643, 0.04817473, 0.0, 0.0], [0, 0, 0], -37.25634324409961]
[[-0.1173708, 0.9672907, -0.21583715, -1.0790355, 0.13265507, 0.048172824, 0.0, 0.0], [0, 0, 0], -37.72561876124831]
[[-0.11950493, 0.94241726, -0.21583703, -1.1057028, 0.13506371, 0.04817278, 0.0, 0.0], [0, 0, 0], -38.14046017870007]
[[-0.121639155, 0.91694397, -0.21583696, -1.13237, 0.13747235, 0.048172753, 0.0, 0.0], [0, 0, 0], -38.501072983798764]
[[-0.12377329, 0.89087063, -0.21583688, -1.159037, 0.13988099, 0.048172753, 0.0, 0.0], [0, 0, 0], -38.80761578784788]
[[-0.12590751, 0.86419743, -0.2158368, -1.1857041, 0.14228962, 0.04817279, 0.0, 0.0], [0, 0, 0], -39.06045713387391]
[[-0.12804174, 0.8369243, -0.21583669, -1.2123715, 0.14469826, 0.048172764, 0.0, 0.0], [0, 0, 0], -39.259965869670594]
[[-0.13017587, 0.8090512, -0.21583657, -1.2390385, 0.1471069, 0.04817296, 0.0, 0.0], [0, 0, 0], -39.40658315675495]
[[-0.1323101, 0.7805783, -0.21583645, -1.2657057, 0.14951555, 0.04817296, 0.0, 0.0], [0, 0, 0], -39.50097311353247]
[[-0.13444433, 0.7515053, -0.21583633, -1.292373, 0.15192421, 0.048172954, 0.0, 0.0], [0, 0, 0], -39.54379918746932]
[[-0.13657856, 0.7218325, -0.21583626, -1.3190402, 0.15433286, 0.04817296, 0.0, 0.0], [0, 0, 0], -39.53601420594535]
[[-0.13871288, 0.6915599, -0.2158362, -1.3457074, 0.15674151, 0.048172977, 0.0, 0.0], [0, 0, 0], -39.47871049598572]
[[-0.14084712, 0.66068715, -0.2158361, -1.3723744, 0.15915015, 0.048172973, 0.0, 0.0], [0, 0, 0], -39.373188876133526]
[[-0.14298134, 0.62921464, -0.21583597, -1.3990417, 0.1615588, 0.048173152, 0.0, 0.0], [0, 0, 0], -39.22120215181283]
[[-0.14511566, 0.59714204, -0.21583585, -1.4257088, 0.16396746, 0.048173126, 0.0, 0.0], [0, 0, 0], -39.02481327806484]
[[-0.14724998, 0.56446964, -0.21583574, -1.4523758, 0.1663761, 0.048173063, 0.0, 0.0], [0, 0, 0], -38.78665107950323]
[[-0.14938422, 0.53119725, -0.21583562, -1.4790428, 0.16878475, 0.04817327, 0.0, 0.0], [0, 0, 0], -38.51006378661418]
[[-0.15151854, 0.49732497, -0.2158355, -1.5057101, 0.17119342, 0.048173215, 0.0, 0.0], [0, 0, 0], -38.19935037993457]
[[-0.15365286, 0.4628528, -0.21583538, -1.5323772, 0.17360209, 0.04817319, 0.0, 0.0], [0, 0, 0], -37.86002757956675]
[[-0.15578718, 0.42778066, -0.21583526, -1.5590444, 0.17601076, 0.048173312, 0.0, 0.0], [0, 0, 0], -37.49941291915684]
