[[0.0019390106, 1.4174143, 0.09805923, 0.13147348, -0.0022157398, -0.021982035, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.037824154, 1.1047697, 0.09809518, -0.8561754, -0.042767588, -0.02189917, 0.0, 0.0], [0, 0, 0], -42.631500609329436]
[[0.03879404, 1.0849065, 0.09809517, -0.8828422, -0.043862544, -0.021899158, 0.0, 0.0], [0, 0, 0], -43.40914382068436]
[[0.039763927, 1.0644433, 0.09809516, -0.9095089, -0.0449575, -0.021899156, 0.0, 0.0], [0, 0, 0], -44.128063835983056]
[[0.040733814, 1.04338, 0.09809516, -0.93617564, -0.046052463, -0.021899143, 0.0, 0.0], [0, 0, 0], -44.7882033381818]
[[0.041703604, 1.021717, 0.098095156, -0.9628424, -0.047147427, -0.02189909, 0.0, 0.0], [0, 0, 0], -45.38953934634773]
[[0.04267349, 0.9994537, 0.09809514, -0.9895092, -0.048242394, -0.021899108, 0.0, 0.0], [0, 0, 0], -45.932011842462856]
[[0.043643378, 0.9765906, 0.098095134, -1.016176, -0.04933735, -0.0218991, 0.0, 0.0], [0, 0, 0], -46.41561209609549]
[[0.044613265, 0.9531275, 0.09809513, -1.0428427, -0.05043231, -0.021899104, 0.0, 0.0], [0, 0, 0], -46.84033131117985]
[[0.04558315, 0.92906445, 0.09809512, -1.0695094, -0.05152726, -0.021899138, 0.0, 0.0], [0, 0, 0], -47.20615693576062]
[[0.046553038, 0.90440124, 0.09809511, -1.0961763, -0.05262221, -0.02189894, 0.0, 0.0], [0, 0, 0], -47.513125863430616]
[[0.04752283, 0.8791382, 0.098095104, -1.1228429, -0.053717155, -0.021898925, 0.0, 0.0], [0, 0, 0], -47.76122666893028]
[[0.04849272, 0.85327506, 0.0980951, -1.1495095, -0.054812096, -0.021898912, 0.0, 0.0], [0, 0, 0], -47.95052487155644]
[[0.049462605, 0.826812, 0.09809508, -1.1761762, -0.055907045, -0.02189892, 0.0, 0.0], [0, 0, 0], -48.0810758613504]
[[0.050432492, 0.7997489, 0.098095074, -1.2028428, -0.05700199, -0.021898892, 0.0, 0.0], [0, 0, 0], -48.1529367380119]
[[0.05140238, 0.77208596, 0.098095074, -1.2295095, -0.05809694, -0.021898864, 0.0, 0.0], [0, 0, 0], -48.166230318562924]
[[0.052372266, 0.74382305, 0.09809507, -1.2561761, -0.05919189, -0.02189888, 0.0, 0.0], [0, 0, 0], -48.121059122989806]
[[0.053342152, 0.71496004, 0.09809505, -1.282843, -0.06028683, -0.021898951, 0.0, 0.0], [0, 0, 0], -48.01758171695184]
[[0.05431204, 0.6854971, 0.098095044, -1.3095098, -0.061381772, -0.021898909, 0.0, 0.0], [0, 0, 0], -47.85596001389658]
[[0.055281926, 0.6554342, 0.09809504, -1.3361764, -0.062476717, -0.021898897, 0.0, 0.0], [0, 0, 0], -47.63642538119663]
[[0.056251716, 0.6247712, 0.09809503, -1.3628433, -0.06357167, -0.021898918, 0.0, 0.0], [0, 0, 0], -47.35929115007929]
[[0.057221603, 0.5935083, 0.09809502, -1.3895103, -0.06466663, -0.02189891, 0.0, 0.0], [0, 0, 0], -47.02492094088157]
[[0.05819149, 0.56164545, 0.098095015, -1.4161772, -0.06576157, -0.021898936, 0.0, 0.0], [0, 0, 0], -46.63377057791118]
[[0.059161376, 0.52918255, 0.098095015, -1.4428438, -0.06685652, -0.0218989, 0.0, 0.0], [0, 0, 0], -46.18640890066601]
[[0.060131263, 0.4961197, 0.098095, -1.4695107, -0.06795146, -0.021898951, 0.0, 0.0], [0, 0, 0], -45.68367624399852]
[[0.06110115, 0.46245682, 0.098094985, -1.4961773, -0.06904641, -0.021898942, 0.0, 0.0], [0, 0, 0], -45.12655205849228]
[[0.062071037, 0.42819402, 0.09809498, -1.522844, -0.07014135, -0.02189896, 0.0, 0.0], [0, 0, 0], -44.516470277050274]
[[0.06304093, 0.39333117, 0.09809496, -1.5495106, -0.071236305, -0.021899002, 0.0, 0.0], [0, 0, 0], -43.85536050222606]
[[0.064010814, 0.35786843, 0.098094955, -1.5761772, -0.07233126, -0.021898981, 0.0, 0.0], [0, 0, 0], -43.14598290095691]
[[0.0649807, 0.32180566, 0.09809493, -1.6028439, -0.07342621, -0.021898974, 0.0, 0.0], [0, 0, 0], -42.39234556762878]
[[0.06595059, 0.28514287, 0.098094925, -1.6295105, -0.07452116, -0.021899015, 0.0, 0.0], [0, 0, 0], -41.600567461070824]
[[0.066920474, 0.24788018, 0.09809491, -1.6561773, -0.07561612, -0.02189904, 0.0, 0.0], [0, 0, 0], -40.78042620248115]
[[0.06789036, 0.2100174, 0.098094895, -1.6828439, -0.076711066, -0.02189883, 0.0, 0.0], [0, 0, 0], -39.94832572293478]
[[0.06886025, 0.17155467, 0.09809487, -1.7095106, -0.07780602, -0.021898828, 0.0, 0.0], [0, 0, 0], -39.13411169494577]
[[0.069830135, 0.13249198, 0.098094866, -1.7361774, -0.078900956, -0.021898855, 0.0, 0.0], [0, 0, 0], -38.39688545251121]
[[0.07080002, 0.09282933, 0.09809486, -1.7628442, -0.07999589, -0.021898793, 0.0, 0.0], [0, 0, 0], -37.866829187870024]
[[0.07176991, 0.05256673, 0.09809484, -1.7895108, -0.08109084, -0.021898823, 0.0, 0.0], [0, 0, 0], -37.860369706972136]
[[0.072739795, 0.011704097, 0.09809483, -1.8161777, -0.08218578, -0.021898776, 0.0, 0.0], [0, 0, 0], -39.10398593737324]
[[0.07370968, -0.029758563, 0.09809482, -1.8428446, -0.08328072, -0.021898761, 1.0, 1.0], [0, 0, 0], -22.457822986810783]
---
[[-0.015717793, 1.4108096, -0.79492486, -0.015347924, 0.018022547, 0.17820996, 0.0, 0.0], [0, 0, 0], 0.0]
[[-0.023577213, 1.4098673, -0.7949525, -0.042010725, 0.026926892, 0.17810348, 0.0, 0.0], [0, 0, 0], -0.9060488281727146]
[[-0.031437017, 1.4083261, -0.7949787, -0.06868731, 0.03583008, 0.17808034, 0.0, 0.0], [0, 0, 0], -1.8454807737210785]
[[-0.039297007, 1.4061859, -0.7950046, -0.09536135, 0.044731826, 0.17805168, 0.0, 0.0], [0, 0, 0], -2.817754161252992]
[[-0.047157288, 1.4034467, -0.7950307, -0.12203536, 0.053632133, 0.17802271, 0.0, 0.0], [0, 0, 0], -3.8220341455740083]
[[-0.055018045, 1.4001083, -0.7950566, -0.14870948, 0.062531, 0.17799409, 0.0, 0.0], [0, 0, 0], -4.857178947987194]
[[-0.06287899, 1.3961713, -0.79508233, -0.17538385, 0.07142844, 0.17796543, 0.0, 0.0], [0, 0, 0], -5.921846647594123]
[[-0.07074022, 1.3916351, -0.79510796, -0.20205854, 0.08032446, 0.17793682, 0.0, 0.0], [0, 0, 0], -7.014416860610737]
[[-0.078601934, 1.3864998, -0.79513335, -0.22873345, 0.08921906, 0.17790839, 0.0, 0.0], [0, 0, 0], -8.13313926684745]
[[-0.08646383, 1.3807657, -0.7951586, -0.2554086, 0.09811223, 0.17788006, 0.0, 0.0], [0, 0, 0], -9.276092276959588]
[[-0.09432621, 1.3744324, -0.7951837, -0.28208402, 0.10700401, 0.17785174, 0.0, 0.0], [0, 0, 0], -10.441156475587007]
[[-0.10218887, 1.3675002, -0.7952086, -0.3087597, 0.11589437, 0.17782351, 0.0, 0.0], [0, 0, 0], -11.626168895589757]
[[-0.110051915, 1.3599691, -0.79523337, -0.33543557, 0.12478332, 0.17779547, 0.0, 0.0], [0, 0, 0], -12.828876990843838]
[[-0.11791535, 1.3518388, -0.79525787, -0.36211175, 0.1336709, 0.17776754, 0.0, 0.0], [0, 0, 0], -14.046906547420605]
[[-0.12577906, 1.3431095, -0.7952822, -0.3887882, 0.14255705, 0.17773966, 0.0, 0.0], [0, 0, 0], -15.277925404438946]
[[-0.13364315, 1.3337812, -0.79530627, -0.41546488, 0.15144184, 0.17771187, 0.0, 0.0], [0, 0, 0], -16.519567378349535]
[[-0.14150763, 1.3238539, -0.79533017, -0.4421418, 0.16032523, 0.17768422, 0.0, 0.0], [0, 0, 0], -17.76945467571207]
[[-0.14937249, 1.3133274, -0.79535383, -0.46881896, 0.16920727, 0.17765696, 0.0, 0.0], [0, 0, 0], -19.02529084727442]
[[-0.15723772, 1.3022019, -0.79537725, -0.49549636, 0.17808792, 0.17762944, 0.0, 0.0], [0, 0, 0], -20.28479147422067]
[[-0.16510335, 1.2904773, -0.79540044, -0.522174, 0.18696722, 0.17760216, 0.0, 0.0], [0, 0, 0], -21.54575902621454]
[[-0.17296934, 1.2781535, -0.7954234, -0.5488519, 0.19584517, 0.17757502, 0.0, 0.0], [0, 0, 0], -22.806076163823917]
[[-0.18083581, 1.2652309, -0.79544616, -0.57553005, 0.20472178, 0.1775479, 0.0, 0.0], [0, 0, 0], -24.063726667635223]
[[-0.18870267, 1.2517091, -0.79546857, -0.6022083, 0.21359703, 0.17752108, 0.0, 0.0], [0, 0, 0], -25.31675168899571]
[[-0.19656992, 1.2375883, -0.79549074, -0.62888694, 0.22247095, 0.17749415, 0.0, 0.0], [0, 0, 0], -26.563357954361663]
[[-0.20442963, 1.2228601, -0.79511976, -0.6559937, 0.23174623, 0.1855111, 0.0, 0.0], [0, 0, 0], -27.838088164094756]
[[-0.21229419, 1.2075204, -0.79519767, -0.68316686, 0.24061915, 0.1774585, 0.0, 0.0], [0, 0, 0], -29.102538746045155]
[[-0.22015896, 1.1915817, -0.79519546, -0.7098399, 0.24949202, 0.17745735, 0.0, 0.0], [0, 0, 0], -30.31796651864923]
[[-0.22802386, 1.1750442, -0.7951931, -0.73651296, 0.2583648, 0.17745636, 0.0, 0.0], [0, 0, 0], -31.52106639975429]
[[-0.235889, 1.1579074, -0.7951906, -0.76318604, 0.2672376, 0.17745534, 0.0, 0.0], [0, 0, 0], -32.710667241163065]
[[-0.2437543, 1.1401718, -0.79518807, -0.78985906, 0.27611035, 0.17745462, 0.0, 0.0], [0, 0, 0], -33.8857962971928]
[[-0.25161976, 1.1218371, -0.79518545, -0.81653214, 0.28498298, 0.17745334, 0.0, 0.0], [0, 0, 0], -35.0455782053497]
[[-0.25948542, 1.1029035, -0.7951827, -0.84320515, 0.29385558, 0.17745212, 0.0, 0.0], [0, 0, 0], -36.189311690651465]
[[-0.2673513, 1.0833708, -0.7951799, -0.8698781, 0.30272812, 0.177451, 0.0, 0.0], [0, 0, 0], -37.31648892532078]
[[-0.27521744, 1.0632392, -0.795177, -0.8965511, 0.3116006, 0.1774498, 0.0, 0.0], [0, 0, 0], -38.42676086032114]
[[-0.28308374, 1.0425086, -0.795174, -0.9232241, 0.32047305, 0.17744884, 0.0, 0.0], [0, 0, 0], -39.5199623293187]
[[-0.29095024, 1.021179, -0.7951709, -0.949897, 0.32934543, 0.17744793, 0.0, 0.0], [0, 0, 0], -40.59613749562246]
[[-0.298817, 0.99925035, -0.79516774, -0.97657, 0.3382178, 0.17744711, 0.0, 0.0], [0, 0, 0], -41.65554140991017]
[[-0.30668396, 0.97672266, -0.79516447, -1.003243, 0.3470901, 0.1774461, 0.0, 0.0], [0, 0, 0], -42.698627706558256]
[[-0.31455117, 0.953596, -0.7951611, -1.0299158, 0.35596234, 0.17744511, 0.0, 0.0], [0, 0, 0], -43.72612627314143]
[[-0.3224187, 0.92987025, -0.7951577, -1.0565886, 0.36483455, 0.17744416, 0.0, 0.0], [0, 0, 0], -44.73902897481818]
[[-0.3302864, 0.90554565, -0.7951542, -1.0832617, 0.3737067, 0.17744325, 0.0, 0.0], [0, 0, 0], -45.738652571264225]
[[-0.33815438, 0.88062173, -0.7951506, -1.1099346, 0.38257888, 0.17744379, 0.0, 0.0], [0, 0, 0], -46.72652323938084]
[[-0.34602255, 0.85509896, -0.7951468, -1.1366075, 0.391451, 0.17744288, 0.0, 0.0], [0, 0, 0], -47.70466924280069]
[[-0.35389107, 0.8289773, -0.79514307, -1.1632804, 0.4003231, 0.17744194, 0.0, 0.0], [0, 0, 0], -48.675453105338335]
[[-0.3617599, 0.80225646, -0.79513925, -1.1899531, 0.40919515, 0.17744097, 0.0, 0.0], [0, 0, 0], -49.6416662419621]
[[-0.36962897, 0.77493656, -0.7951353, -1.2166258, 0.41806716, 0.17744, 0.0, 0.0], [0, 0, 0], -50.60663276638107]
[[-0.3774983, 0.74701756, -0.7951313, -1.2432986, 0.4269391, 0.17743899, 0.0, 0.0], [0, 0, 0], -51.57425910443632]
[[-0.38536787, 0.7184996, -0.7951273, -1.2699714, 0.435811, 0.17743802, 0.0, 0.0], [0, 0, 0], -52.54909860475365]
[[-0.39323777, 0.6893827, -0.79512316, -1.296644, 0.44468284, 0.17743704, 0.0, 0.0], [0, 0, 0], -53.53641925656066]
[[-0.40110803, 0.6596665, -0.7951189, -1.3233166, 0.45355463, 0.17743605, 0.0, 0.0], [0, 0, 0], -54.54233091264811]
[[-0.4089786, 0.6293514, -0.79511464, -1.349989, 0.4624264, 0.17743509, 0.0, 0.0], [0, 0, 0], -55.57390633298948]
[[-0.41684946, 0.5984372, -0.7951103, -1.3766615, 0.4712981, 0.1774341, 0.0, 0.0], [0, 0, 0], -56.639268878512695]
[[-0.42472062, 0.5669238, -0.7951058, -1.4033341, 0.4801697, 0.17743316, 0.0, 0.0], [0, 0, 0], -57.74775616101627]
[[-0.4325921, 0.5348114, -0.7951013, -1.4300066, 0.48904136, 0.17743245, 0.0, 0.0], [0, 0, 0], -58.91004391625668]
[[-0.44046393, 0.5020999, -0.79509664, -1.4566791, 0.49791294, 0.17743126, 0.0, 0.0], [0, 0, 0], -60.13829380128803]
[[-0.44833606, 0.46878928, -0.79509187, -1.4833516, 0.50678444, 0.17743029, 0.0, 0.0], [0, 0, 0], -61.44627528500044]
[[-0.45620856, 0.43487966, -0.7950871, -1.5100242, 0.5156559, 0.17742929, 0.0, 0.0], [0, 0, 0], -62.84950383496707]
[[-0.46408144, 0.40037093, -0.7950822, -1.5366966, 0.5245273, 0.17742832, 0.0, 0.0], [0, 0, 0], -64.36525181201338]
[[-0.47195464, 0.3652631, -0.79507726, -1.5633689, 0.5333987, 0.17742738, 0.0, 0.0], [0, 0, 0], -66.01258740529093]
[[-0.47982818, 0.32955617, -0.79507226, -1.5900413, 0.54227, 0.17742644, 0.0, 0.0], [0, 0, 0], -67.81221901424854]
[[-0.48770207, 0.29325008, -0.7950672, -1.6167136, 0.55114126, 0.17742501, 0.0, 0.0], [0, 0, 0], -69.78624685613832]
[[-0.49557638, 0.25634488, -0.795062, -1.643386, 0.56001246, 0.1774241, 0.0, 0.0], [0, 0, 0], -71.9577174612779]
[[-0.503451, 0.21884066, -0.79505676, -1.6700581, 0.5688836, 0.17742312, 0.0, 0.0], [0, 0, 0], -74.34994015671478]
[[-0.51132596, 0.18073727, -0.79505146, -1.6967304, 0.57775474, 0.17742218, 0.0, 0.0], [0, 0, 0], -76.98570491469943]
[[-0.5192014, 0.14203471, -0.795046, -1.7234025, 0.5866258, 0.17742123, 0.0, 0.0], [0, 0, 0], -79.88618375933655]
[[-0.52707714, 0.10273312, -0.7950405, -1.7500747, 0.59549683, 0.17742023, 0.0, 0.0], [0, 0, 0], -83.06994124189995]
[[-0.5349533, 0.06283236, -0.795035, -1.7767469, 0.6043678, 0.1774193, 0.0, 1.0], [0, 0, 0], -76.55179999549082]
[[-0.5430444, 0.023454675, -0.79839385, -1.7448082, 0.596074, -0.15973154, 0.0, 0.0], [0, 0, 0], -83.44306095277537]
---
[[0.015247154, 1.4188007, 0.7711212, 0.16222338, -0.017469738, -0.17287101, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.022871304, 1.4218541, 0.77114826, 0.13557757, -0.026107455, -0.17277065, 0.0, 0.0], [0, 0, 0], -0.6768602499375334]
[[0.030495644, 1.4243085, 0.77117366, 0.1089014, -0.03474402, -0.17274782, 0.0, 0.0], [0, 0, 0], -1.3851292831117235]
[[0.03812027, 1.4261637, 0.77119887, 0.082227625, -0.04337922, -0.17272004, 0.0, 0.0], [0, 0, 0], -2.126982954060935]
[[0.045745276, 1.4274199, 0.77122414, 0.055553924, -0.052013014, -0.17269193, 0.0, 0.0], [0, 0, 0], -2.903551230950484]
[[0.053370573, 1.428077, 0.77124935, 0.028879972, -0.060645416, -0.17266414, 0.0, 0.0], [0, 0, 0], -3.7156633964022205]
[[0.060996152, 1.4281352, 0.7712743, 0.0022057486, -0.06927642, -0.17263639, 0.0, 0.0], [0, 0, 0], -4.563837955115872]
[[0.06862211, 1.427594, 0.77129924, -0.024468718, -0.07790608, -0.17260873, 0.0, 0.0], [0, 0, 0], -5.448297166013504]
[[0.076248266, 1.4264538, 0.771324, -0.05114341, -0.086534336, -0.17258118, 0.0, 0.0], [0, 0, 0], -6.368960258961039]
[[0.0838748, 1.4247146, 0.77134854, -0.077818304, -0.09516122, -0.17255372, 0.0, 0.0], [0, 0, 0], -7.325396173650972]
[[0.09150171, 1.4223764, 0.7713729, -0.10449346, -0.10378673, -0.17252634, 0.0, 0.0], [0, 0, 0], -8.31689963370468]
[[0.09912892, 1.4194392, 0.7713971, -0.13116886, -0.11241088, -0.17249905, 0.0, 0.0], [0, 0, 0], -9.342429971104309]
[[0.106756404, 1.4159029, 0.77142113, -0.15784433, -0.12103368, -0.17247185, 0.0, 0.0], [0, 0, 0], -10.400700570250422]
[[0.11438437, 1.4117674, 0.771445, -0.18452004, -0.12965512, -0.17244467, 0.0, 0.0], [0, 0, 0], -11.490162063949185]
[[0.12201252, 1.407033, 0.77146864, -0.21119599, -0.1382752, -0.17241757, 0.0, 0.0], [0, 0, 0], -12.609056537687025]
[[0.12964115, 1.4016993, 0.7714921, -0.23787217, -0.14689396, -0.17239071, 0.0, 0.0], [0, 0, 0], -13.755392139257708]
[[0.13727006, 1.3957665, 0.77151537, -0.2645486, -0.15551136, -0.1723639, 0.0, 0.0], [0, 0, 0], -14.927045723690071]
[[0.14489937, 1.3892345, 0.77153844, -0.29122528, -0.16412744, -0.17233725, 0.0, 0.0], [0, 0, 0], -16.121738401368077]
[[0.15252905, 1.3821036, 0.77156126, -0.31790215, -0.17274222, -0.17231067, 0.0, 0.0], [0, 0, 0], -17.337124705137427]
[[0.16015902, 1.3743733, 0.7715839, -0.34457928, -0.18135566, -0.17228423, 0.0, 0.0], [0, 0, 0], -18.57073262874482]
[[0.16778946, 1.366044, 0.7716064, -0.37125665, -0.18996777, -0.17225783, 0.0, 0.0], [0, 0, 0], -19.820090629872823]
[[0.17542028, 1.3571155, 0.77162856, -0.39793423, -0.19857857, -0.17223153, 0.0, 0.0], [0, 0, 0], -21.08267128861206]
[[0.18305139, 1.3475881, 0.77165055, -0.42461202, -0.20718805, -0.17220533, 0.0, 0.0], [0, 0, 0], -22.35601318855106]
[[0.19068298, 1.3374612, 0.77167225, -0.45129, -0.21579626, -0.17217928, 0.0, 0.0], [0, 0, 0], -23.637616867257805]
[[0.19830695, 1.3267272, 0.77130497, -0.47839868, -0.22480583, -0.180197, 0.0, 0.0], [0, 0, 0], -24.954047863292033]
[[0.20593576, 1.3153815, 0.7713877, -0.5055711, -0.23341307, -0.17214479, 0.0, 0.0], [0, 0, 0], -26.276707562853574]
[[0.21356487, 1.3034369, 0.7713856, -0.5322439, -0.24202023, -0.17214371, 0.0, 0.0], [0, 0, 0], -27.567156673478053]
[[0.22119398, 1.2908931, 0.7713834, -0.5589167, -0.2506273, -0.17214292, 0.0, 0.0], [0, 0, 0], -28.856753643754303]
[[0.22882327, 1.2777503, 0.77138114, -0.5855893, -0.2592344, -0.1721422, 0.0, 0.0], [0, 0, 0], -30.143447524196716]
[[0.23645286, 1.2640085, 0.7713788, -0.61226195, -0.26784146, -0.17214145, 0.0, 0.0], [0, 0, 0], -31.42532388434236]
[[0.24408254, 1.2496676, 0.7713764, -0.63893455, -0.27644846, -0.17214029, 0.0, 0.0], [0, 0, 0], -32.700535622764676]
[[0.25171232, 1.2347276, 0.77137387, -0.6656073, -0.2850554, -0.17213902, 0.0, 0.0], [0, 0, 0], -33.96741188009406]
[[0.25934237, 1.2191887, 0.7713713, -0.69227993, -0.29366228, -0.1721376, 0.0, 0.0], [0, 0, 0], -35.22441912884949]
[[0.26697263, 1.2030509, 0.7713686, -0.7189526, -0.3022691, -0.17213663, 0.0, 0.0], [0, 0, 0], -36.47015596365463]
[[0.2746032, 1.1863137, 0.7713659, -0.74562526, -0.31087592, -0.17213574, 0.0, 0.0], [0, 0, 0], -37.703347670937376]
[[0.28223372, 1.1689775, 0.7713631, -0.7722978, -0.31948265, -0.17213488, 0.0, 0.0], [0, 0, 0], -38.92289945908169]
[[0.28986463, 1.1510423, 0.7713602, -0.79897034, -0.32808936, -0.17213401, 0.0, 0.0], [0, 0, 0], -40.127906528172275]
[[0.29749566, 1.132508, 0.7713572, -0.8256429, -0.336696, -0.1721331, 0.0, 0.0], [0, 0, 0], -41.31756528369459]
[[0.30512697, 1.1133747, 0.77135414, -0.8523155, -0.34530258, -0.17213222, 0.0, 0.0], [0, 0, 0], -42.49128407192251]
[[0.31275845, 1.0936422, 0.771351, -0.878988, -0.35390913, -0.17213127, 0.0, 0.0], [0, 0, 0], -43.648631306004006]
[[0.32039022, 1.0733107, 0.77134776, -0.9056605, -0.36251566, -0.17213038, 0.0, 0.0], [0, 0, 0], -44.78938745246592]
[[0.3280221, 1.0523802, 0.77134454, -0.932333, -0.3711221, -0.17212953, 0.0, 0.0], [0, 0, 0], -45.913482867011396]
[[0.33565435, 1.0308506, 0.7713412, -0.9590054, -0.3797285, -0.17212865, 0.0, 0.0], [0, 0, 0], -47.02108387597815]
[[0.3432868, 1.0087217, 0.77133775, -0.98567784, -0.38833487, -0.17212778, 0.0, 0.0], [0, 0, 0], -48.112555329683914]
[[0.35091943, 0.9859939, 0.7713343, -1.0123503, -0.3969412, -0.17212689, 0.0, 0.0], [0, 0, 0], -49.18854090434178]
[[0.35855246, 0.962667, 0.77133065, -1.0390227, -0.40554753, -0.17212607, 0.0, 0.0], [0, 0, 0], -50.24989447038587]
[[0.36618558, 0.93874115, 0.77132696, -1.065695, -0.41415375, -0.17212519, 0.0, 0.0], [0, 0, 0], -51.29775565380953]
[[0.37381905, 0.91421586, 0.77132326, -1.0923674, -0.42275998, -0.17212431, 0.0, 0.0], [0, 0, 0], -52.33354995163984]
[[0.38145286, 0.8890917, 0.77131945, -1.1190398, -0.43136615, -0.17212312, 0.0, 0.0], [0, 0, 0], -53.359076396948694]
[[0.3890868, 0.86336833, 0.7713156, -1.1457121, -0.43997225, -0.17212221, 0.0, 0.0], [0, 0, 0], -54.376455593934224]
