[[-0.008268738, 1.4012746, -0.41820446, -0.22718862, 0.009484572, 0.09375443, 0.0, 0.0], [0, 0, 0], 0.0]
[[-0.19442025, 0.5500492, -0.41834608, -1.4282823, 0.2197709, 0.09337985, 0.0, 0.0], [0, 0, 0], -40.47440658839113]
[[-0.19855747, 0.5173284, -0.41834545, -1.4549507, 0.22443987, 0.09337968, 0.0, 0.0], [0, 0, 0], -40.575079838399944]
[[-0.20269485, 0.48400792, -0.41834483, -1.4816191, 0.22910886, 0.09337955, 0.0, 0.0], [0, 0, 0], -40.66798817607102]
[[-0.20683226, 0.4500878, -0.41834426, -1.5082875, 0.23377784, 0.093379505, 0.0, 0.0], [0, 0, 0], -40.76303469862788]
[[-0.21096969, 0.41556787, -0.41834363, -1.534956, 0.2384468, 0.09337933, 0.0, 0.0], [0, 0, 0], -40.87289557457811]
[[-0.2151072, 0.3804482, -0.418343, -1.5616245, 0.24311574, 0.0933788, 0.0, 0.0], [0, 0, 0], -41.01396626301326]
[[-0.21924476, 0.34472883, -0.41834235, -1.5882928, 0.24778469, 0.09337876, 0.0, 0.0], [0, 0, 0], -41.20753824065579]
[[-0.22338232, 0.30840978, -0.41834173, -1.6149614, 0.25245363, 0.09337865, 0.0, 0.0], [0, 0, 0], -41.48154006845587]
[[-0.22751999, 0.271491, -0.418341, -1.6416298, 0.25712255, 0.09337848, 0.0, 0.0], [0, 0, 0], -41.872492663903444]
[[-0.23165765, 0.23397246, -0.41834036, -1.6682982, 0.26179147, 0.093378454, 0.0, 0.0], [0, 0, 0], -42.4281825523891]
[[-0.23579535, 0.19585426, -0.41833964, -1.6949666, 0.26646036, 0.09337789, 0.0, 0.0], [0, 0, 0], -43.21019914318046]
[[-0.23993316, 0.15713634, -0.41833895, -1.7216351, 0.27112925, 0.09337779, 0.0, 0.0], [0, 0, 0], -44.29571881889453]
[[-0.244071, 0.11781865, -0.41833824, -1.7483033, 0.27579814, 0.09337754, 0.0, 0.0], [0, 0, 0], -45.77616635095947]
[[-0.24820891, 0.07790123, -0.41833752, -1.7749717, 0.280467, 0.09337723, 0.0, 0.0], [0, 0, 0], -47.75036959355842]
[[-0.2523469, 0.037384138, -0.41833678, -1.8016402, 0.28513587, 0.09337707, 0.0, 0.0], [0, 0, 0], -50.30941312157023]
[[-0.25648484, -0.0037326955, -0.418336, -1.8283085, 0.2898047, 0.0933764, 0.0, 1.0], [0, 0, 0], -43.51606715260726]
---
[[0.0078608515, 1.4186926, 0.3975471, 0.15986209, -0.009003231, -0.08912228, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.01179142, 1.4216908, 0.39756122, 0.13321917, -0.013456396, -0.08907156, 0.0, 0.0], [0, 0, 0], 0.17189184007861513]
[[0.01572218, 1.4240892, 0.39757428, 0.106546655, -0.017909002, -0.08905997, 0.0, 0.0], [0, 0, 0], 0.2514269806456184]
[[0.019653033, 1.4258878, 0.39758742, 0.07987676, -0.022360891, -0.08904598, 0.0, 0.0], [0, 0, 0], 0.2286908011745652]
[[0.023583984, 1.4270867, 0.3976006, 0.05320703, -0.026812064, -0.089031845, 0.0, 0.0], [0, 0, 0], 0.09643370047911048]
[[0.027515221, 1.4276857, 0.39761367, 0.026537247, -0.031262554, -0.089017905, 0.0, 0.0], [0, 0, 0], -0.15088888249263732]
[[0.031446457, 1.4276849, 0.39762673, -0.00013265647, -0.03571234, -0.0890039, 0.0, 0.0], [0, 0, 0], -0.5167482159942551]
[[0.03537798, 1.4270844, 0.39763972, -0.02680263, -0.040161435, -0.08898997, 0.0, 0.0], [0, 0, 0], -1.0023472119939356]
[[0.0393096, 1.425884, 0.3976527, -0.053472683, -0.04460984, -0.08897609, 0.0, 0.0], [0, 0, 0], -1.6064652518984417]
[[0.04324131, 1.4240842, 0.39766556, -0.08014278, -0.049057554, -0.08896228, 0.0, 0.0], [0, 0, 0], -2.3256174207167533]
[[0.047173213, 1.4216844, 0.39767843, -0.106812984, -0.05350459, -0.08894851, 0.0, 0.0], [0, 0, 0], -3.1541715023804784]
[[0.051105212, 1.4186847, 0.39769125, -0.13348328, -0.057950933, -0.08893482, 0.0, 0.0], [0, 0, 0], -4.08480887695282]
[[0.0550374, 1.4150853, 0.39770398, -0.16015367, -0.062396575, -0.088921174, 0.0, 0.0], [0, 0, 0], -5.108852606431327]
[[0.058969785, 1.4108862, 0.39771667, -0.18682414, -0.06684154, -0.088907585, 0.0, 0.0], [0, 0, 0], -6.216743826673934]
[[0.06290226, 1.4060872, 0.39772928, -0.2134947, -0.07128585, -0.0888941, 0.0, 0.0], [0, 0, 0], -7.39838382850499]
[[0.06683483, 1.4006883, 0.39774185, -0.24016534, -0.075729474, -0.08888065, 0.0, 0.0], [0, 0, 0], -8.643529261716594]
[[0.070767686, 1.3946898, 0.39775434, -0.26683608, -0.08017245, -0.088867344, 0.0, 0.0], [0, 0, 0], -9.942127026779445]
[[0.07470055, 1.3880913, 0.39776677, -0.29350692, -0.084614746, -0.08885405, 0.0, 0.0], [0, 0, 0], -11.284444056020789]
[[0.07863359, 1.3808932, 0.39777914, -0.32017785, -0.089056395, -0.08884074, 0.0, 0.0], [0, 0, 0], -12.661291033087934]
[[0.08256674, 1.3730952, 0.39779145, -0.34684885, -0.09349737, -0.08882756, 0.0, 0.0], [0, 0, 0], -14.064085287485739]
[[0.08650017, 1.3646973, 0.39780372, -0.37351996, -0.09793771, -0.08881428, 0.0, 0.0], [0, 0, 0], -15.484930757635766]
[[0.090433694, 1.3556998, 0.39781588, -0.40019116, -0.10237738, -0.08880142, 0.0, 0.0], [0, 0, 0], -16.91658780340765]
[[0.09436731, 1.3461022, 0.39782798, -0.42686245, -0.106816396, -0.08878825, 0.0, 0.0], [0, 0, 0], -18.35250730990606]
[[0.09830113, 1.3359051, 0.39784, -0.45353383, -0.111254774, -0.08877526, 0.0, 0.0], [0, 0, 0], -19.78677277245029]
[[0.10223341, 1.3250868, 0.39769095, -0.481153, -0.11569301, -0.0887646, 0.0, 0.0], [0, 0, 0], -21.274747819198808]
[[0.1061656, 1.3136687, 0.39769068, -0.5078214, -0.12013125, -0.088764556, 0.0, 0.0], [0, 0, 0], -22.689206960594902]
[[0.110097885, 1.301651, 0.3976904, -0.5344897, -0.12456947, -0.088764474, 0.0, 0.0], [0, 0, 0], -24.087640815874124]
[[0.114030264, 1.2890333, 0.39769012, -0.561158, -0.1290077, -0.08876426, 0.0, 0.0], [0, 0, 0], -25.466248349602978]
[[0.117962554, 1.2758161, 0.3976898, -0.5878263, -0.13344589, -0.088764146, 0.0, 0.0], [0, 0, 0], -26.821708486213538]
[[0.12189493, 1.2619991, 0.3976895, -0.61449456, -0.1378841, -0.088764116, 0.0, 0.0], [0, 0, 0], -28.151016477722692]
[[0.12582731, 1.2475824, 0.39768916, -0.6411628, -0.1423223, -0.08876386, 0.0, 0.0], [0, 0, 0], -29.45153049375415]
[[0.12975979, 1.2325659, 0.3976888, -0.66783106, -0.1467605, -0.08876377, 0.0, 0.0], [0, 0, 0], -30.72089226798147]
[[0.13369226, 1.2169497, 0.39768845, -0.69449925, -0.15119867, -0.08876374, 0.0, 0.0], [0, 0, 0], -31.957042680753204]
[[0.13762474, 1.2007337, 0.3976881, -0.7211675, -0.15563685, -0.088763624, 0.0, 0.0], [0, 0, 0], -33.158137143735814]
[[0.14155722, 1.183918, 0.39768773, -0.74783576, -0.16007504, -0.08876351, 0.0, 0.0], [0, 0, 0], -34.32258366024615]
[[0.14548978, 1.1665026, 0.39768735, -0.774504, -0.16451322, -0.0887634, 0.0, 0.0], [0, 0, 0], -35.44895973850396]
[[0.14942226, 1.1484873, 0.39768693, -0.8011723, -0.16895138, -0.08876328, 0.0, 0.0], [0, 0, 0], -36.53603032763942]
[[0.15335473, 1.1298724, 0.3976865, -0.82784057, -0.17338952, -0.08876316, 0.0, 0.0], [0, 0, 0], -37.582759752200275]
[[0.15728731, 1.1106577, 0.39768606, -0.85450876, -0.17782766, -0.08876303, 0.0, 0.0], [0, 0, 0], -38.58820945472394]
[[0.16121988, 1.0908432, 0.39768565, -0.88117707, -0.1822658, -0.08876293, 0.0, 0.0], [0, 0, 0], -39.551656718487294]
[[0.16515255, 1.0704291, 0.3976852, -0.9078453, -0.18670395, -0.088762835, 0.0, 0.0], [0, 0, 0], -40.47246813460228]
[[0.16908522, 1.0494152, 0.39768475, -0.9345135, -0.19114208, -0.088762715, 0.0, 0.0], [0, 0, 0], -41.35014494244521]
[[0.17301789, 1.0278016, 0.39768428, -0.9611818, -0.1955802, -0.08876258, 0.0, 0.0], [0, 0, 0], -42.18434751490025]
[[0.17695065, 1.0055883, 0.3976838, -0.9878501, -0.20001832, -0.08876247, 0.0, 0.0], [0, 0, 0], -42.97484039136231]
[[0.18088341, 0.98277515, 0.39768332, -1.0145184, -0.20445643, -0.08876239, 0.0, 0.0], [0, 0, 0], -43.72149186988804]
[[0.18481627, 0.9593622, 0.39768285, -1.0411867, -0.20889455, -0.08876226, 0.0, 0.0], [0, 0, 0], -44.42435554033466]
[[0.18874912, 0.93534964, 0.39768237, -1.067855, -0.2133327, -0.08876284, 0.0, 0.0], [0, 0, 0], -45.08361204282272]
[[0.19268198, 0.9107373, 0.39768183, -1.0945232, -0.21777083, -0.088762745, 0.0, 0.0], [0, 0, 0], -45.69955341825499]
[[0.19661494, 0.8855252, 0.3976813, -1.1211915, -0.22220898, -0.088762626, 0.0, 0.0], [0, 0, 0], -46.27267693171251]
[[0.20054789, 0.85971326, 0.3976808, -1.1478598, -0.22664711, -0.088762544, 0.0, 0.0], [0, 0, 0], -46.80360516236499]
[[0.20448093, 0.8333017, 0.39768022, -1.1745281, -0.23108523, -0.08876238, 0.0, 0.0], [0, 0, 0], -47.293236080079026]
[[0.20841399, 0.8062903, 0.39767966, -1.2011964, -0.23552336, -0.08876224, 0.0, 0.0], [0, 0, 0], -47.742628650140716]
[[0.21234712, 0.7786793, 0.39767912, -1.2278646, -0.23996148, -0.08876212, 0.0, 0.0], [0, 0, 0], -48.15313091080981]
[[0.21628037, 0.7504687, 0.39767855, -1.254533, -0.24439956, -0.088761896, 0.0, 0.0], [0, 0, 0], -48.52643464968065]
[[0.2202135, 0.721658, 0.39767796, -1.2812011, -0.24883765, -0.088761754, 0.0, 0.0], [0, 0, 0], -48.86448274888386]
[[0.22414675, 0.6922477, 0.39767733, -1.3078693, -0.25327572, -0.088761315, 0.0, 0.0], [0, 0, 0], -49.16979501254207]
[[0.22807999, 0.6622376, 0.3976767, -1.3345375, -0.2577138, -0.088761434, 0.0, 0.0], [0, 0, 0], -49.44534963244561]
[[0.23201323, 0.63162774, 0.39767605, -1.3612058, -0.26215187, -0.08876127, 0.0, 0.0], [0, 0, 0], -49.69481329277198]
[[0.23594657, 0.60041815, 0.39767545, -1.387874, -0.26658988, -0.08876111, 0.0, 0.0], [0, 0, 0], -49.922587875501165]
[[0.23987989, 0.56860894, 0.3976748, -1.4145423, -0.2710279, -0.08876103, 0.0, 0.0], [0, 0, 0], -50.13415349607092]
[[0.24381332, 0.53619987, 0.39767414, -1.4412105, -0.27546594, -0.08876091, 0.0, 0.0], [0, 0, 0], -50.33615665507887]
[[0.24774686, 0.50319105, 0.39767346, -1.4678787, -0.27990398, -0.08876084, 0.0, 0.0], [0, 0, 0], -50.536850786239285]
[[0.25168037, 0.4695825, 0.39767277, -1.494547, -0.28434202, -0.08876072, 0.0, 0.0], [0, 0, 0], -50.74648247070019]
[[0.25561398, 0.43537426, 0.3976721, -1.5212153, -0.28878006, -0.08876081, 0.0, 0.0], [0, 0, 0], -50.977836603051344]
[[0.25954762, 0.4005662, 0.39767137, -1.5478836, -0.2932181, -0.088760704, 0.0, 0.0], [0, 0, 0], -51.24692170211986]
[[0.26348132, 0.36515844, 0.39767066, -1.5745519, -0.29765615, -0.08876058, 0.0, 0.0], [0, 0, 0], -51.57392908205364]
[[0.26741514, 0.32915092, 0.39766994, -1.60122, -0.3020942, -0.08876042, 0.0, 0.0], [0, 0, 0], -51.98427465058353]
[[0.27134895, 0.29254368, 0.39766923, -1.6278882, -0.3065322, -0.08876027, 0.0, 0.0], [0, 0, 0], -52.51000524638869]
[[0.27528286, 0.25533664, 0.39766848, -1.6545564, -0.31097025, -0.0887602, 0.0, 0.0], [0, 0, 0], -53.19118621443505]
[[0.27921668, 0.21752988, 0.39766774, -1.6812246, -0.31540826, -0.088760294, 0.0, 0.0], [0, 0, 0], -54.077187634350935]
[[0.28315067, 0.1791233, 0.397667, -1.7078928, -0.31984627, -0.08876015, 0.0, 0.0], [0, 0, 0], -55.22731067650051]
[[0.28708458, 0.14011703, 0.39766622, -1.7345611, -0.3242843, -0.08875999, 0.0, 0.0], [0, 0, 0], -56.7096495469292]
[[0.29101866, 0.10051096, 0.39766544, -1.7612292, -0.3287223, -0.0887599, 0.0, 0.0], [0, 0, 0], -58.59716444211773]
[[0.29495278, 0.060305223, 0.39766464, -1.7878976, -0.33316025, -0.088759825, 1.0, 0.0], [0, 0, 0], -50.96001250191267]
[[0.29823667, 0.021117005, 0.31932345, -1.7397777, -0.3241612, 0.1794797, 1.0, 0.0], [0, 0, 0], -43.57813369745264]
---
[[0.0083293915, 1.3930407, 0.42124572, -0.41015545, -0.0095405, -0.094439186, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.012494182, 1.3832123, 0.42126042, -0.43685147, -0.014259083, -0.09438053, 0.0, 0.0], [0, 0, 0], -1.3856940819768795]
[[0.01665926, 1.3727841, 0.42127433, -0.46352547, -0.018977067, -0.09436813, 0.0, 0.0], [0, 0, 0], -2.767543128047606]
[[0.020824432, 1.3617563, 0.4212882, -0.4901959, -0.023694297, -0.09435329, 0.0, 0.0], [0, 0, 0], -4.141789022862156]
[[0.024989795, 1.3501288, 0.42130214, -0.5168656, -0.028410768, -0.09433813, 0.0, 0.0], [0, 0, 0], -5.504046488902617]
[[0.02915535, 1.3379014, 0.421316, -0.5435355, -0.033126533, -0.094324, 0.0, 0.0], [0, 0, 0], -6.850258777357624]
[[0.033321, 1.3250742, 0.4213298, -0.5702055, -0.03784156, -0.094309054, 0.0, 0.0], [0, 0, 0], -8.176719632999806]
[[0.03748684, 1.3116474, 0.42134356, -0.5968757, -0.042555906, -0.094295435, 0.0, 0.0], [0, 0, 0], -9.480115004757863]
[[0.04165287, 1.2976208, 0.42135733, -0.6235459, -0.047269527, -0.094280675, 0.0, 0.0], [0, 0, 0], -10.7574213504071]
[[0.045818903, 1.2829945, 0.42137098, -0.6502163, -0.05198244, -0.094266966, 0.0, 0.0], [0, 0, 0], -12.00598302506296]
[[0.04998522, 1.2677685, 0.42138463, -0.6768867, -0.056694627, -0.09425226, 0.0, 0.0], [0, 0, 0], -13.223377757832509]
[[0.054151632, 1.2519428, 0.42139816, -0.70355725, -0.061406147, -0.09423873, 0.0, 0.0], [0, 0, 0], -14.407489157256123]
[[0.058318235, 1.2355171, 0.42141166, -0.7302278, -0.06611693, -0.09422408, 0.0, 0.0], [0, 0, 0], -15.556363170153048]
[[0.06248493, 1.2184918, 0.42142504, -0.75689864, -0.07082703, -0.09421071, 0.0, 0.0], [0, 0, 0], -16.66830527671749]
[[0.06665192, 1.2008667, 0.4214384, -0.7835694, -0.07553642, -0.094196185, 0.0, 0.0], [0, 0, 0], -17.741786376585196]
[[0.0708189, 1.1826419, 0.42145172, -0.8102404, -0.080245115, -0.094182625, 0.0, 0.0], [0, 0, 0], -18.775449626011493]
[[0.07498608, 1.1638172, 0.42146492, -0.8369113, -0.08495311, -0.094168186, 0.0, 0.0], [0, 0, 0], -19.768072879772717]
[[0.07915344, 1.1443927, 0.4214781, -0.8635825, -0.089660436, -0.09415485, 0.0, 0.0], [0, 0, 0], -20.71861656480766]
[[0.083321, 1.1243685, 0.4214912, -0.89025366, -0.094367065, -0.09414056, 0.0, 0.0], [0, 0, 0], -21.626142405900538]
[[0.08748875, 1.1037447, 0.4215042, -0.916925, -0.09907302, -0.09412746, 0.0, 0.0], [0, 0, 0], -22.489858671685056]
[[0.09165659, 1.082521, 0.42151713, -0.9435963, -0.103778265, -0.09411329, 0.0, 0.0], [0, 0, 0], -23.309019139038156]
[[0.09582462, 1.0606976, 0.42153, -0.9702679, -0.108482845, -0.0941001, 0.0, 0.0], [0, 0, 0], -24.083091431974196]
[[0.09999275, 1.0382743, 0.4215428, -0.9969394, -0.113186724, -0.094086036, 0.0, 0.0], [0, 0, 0], -24.811556324234488]
[[0.10416107, 1.0152513, 0.42155546, -1.0236111, -0.11788999, -0.094073355, 0.0, 0.0], [0, 0, 0], -25.494071567336903]
[[0.10832777, 0.99160725, 0.4213976, -1.0512297, -0.1225931, -0.0940623, 0.0, 0.0], [0, 0, 0], -26.209788171814182]
[[0.11249447, 0.96736336, 0.42139727, -1.0778983, -0.12729621, -0.09406224, 0.0, 0.0], [0, 0, 0], -26.79727452056568]
[[0.116661265, 0.94251996, 0.4213969, -1.1045667, -0.13199933, -0.09406209, 0.0, 0.0], [0, 0, 0], -27.338350345304576]
[[0.120828055, 0.91707677, 0.42139658, -1.1312352, -0.13670243, -0.09406214, 0.0, 0.0], [0, 0, 0], -27.833058141172216]
[[0.12499485, 0.8910337, 0.42139626, -1.1579037, -0.14140557, -0.094061956, 0.0, 0.0], [0, 0, 0], -28.28155127692142]
[[0.12916164, 0.86439115, 0.42139587, -1.1845721, -0.14610867, -0.094061956, 0.0, 0.0], [0, 0, 0], -28.684169275653346]
[[0.13332853, 0.8371486, 0.42139548, -1.2112405, -0.15081175, -0.09406161, 0.0, 0.0], [0, 0, 0], -29.041329919400937]
[[0.13749532, 0.80930674, 0.42139506, -1.237909, -0.1555148, -0.09406147, 0.0, 0.0], [0, 0, 0], -29.353715067842074]
[[0.14166221, 0.7808649, 0.42139465, -1.2645774, -0.16021788, -0.09406139, 0.0, 0.0], [0, 0, 0], -29.622102680502735]
[[0.14582911, 0.7518235, 0.4213942, -1.2912459, -0.16492093, -0.094061255, 0.0, 0.0], [0, 0, 0], -29.84760169723893]
[[0.149996, 0.7221823, 0.42139372, -1.3179145, -0.16962397, -0.09406109, 0.0, 0.0], [0, 0, 0], -30.031513466830518]
[[0.15416297, 0.69194144, 0.42139325, -1.344583, -0.17432702, -0.09406093, 0.0, 0.0], [0, 0, 0], -30.17553442090852]
[[0.15832996, 0.66110086, 0.42139277, -1.3712513, -0.17903006, -0.09406094, 0.0, 0.0], [0, 0, 0], -30.2817334796037]
[[0.16249704, 0.62966055, 0.4213923, -1.3979199, -0.1837331, -0.09406082, 0.0, 0.0], [0, 0, 0], -30.352760777930143]
[[0.16666412, 0.5976205, 0.42139173, -1.4245881, -0.18843614, -0.09406074, 0.0, 0.0], [0, 0, 0], -30.391841163948214]
[[0.1708312, 0.5649808, 0.42139125, -1.4512564, -0.19313917, -0.094060585, 0.0, 0.0], [0, 0, 0], -30.403104424705617]
[[0.17499837, 0.5317414, 0.42139068, -1.4779248, -0.19784218, -0.094060406, 0.0, 0.0], [0, 0, 0], -30.39172614441398]
[[0.17916565, 0.49790227, 0.42139012, -1.5045933, -0.20254521, -0.094060555, 0.0, 0.0], [0, 0, 0], -30.364287700474563]
[[0.18333292, 0.46346343, 0.42138958, -1.5312617, -0.20724824, -0.09406039, 0.0, 0.0], [0, 0, 0], -30.329221016750438]
[[0.1875002, 0.4284249, 0.42138895, -1.5579301, -0.21195126, -0.094060235, 0.0, 0.0], [0, 0, 0], -30.297461837908116]
[[0.19166756, 0.39278656, 0.4213884, -1.5845985, -0.21665426, -0.09405999, 0.0, 0.0], [0, 0, 0], -30.283315072048566]
[[0.19583492, 0.35654855, 0.42138776, -1.611267, -0.22135726, -0.09405988, 0.0, 0.0], [0, 0, 0], -30.305714336644655]
[[0.20000239, 0.31971088, 0.42138714, -1.6379354, -0.22606026, -0.094059594, 0.0, 0.0], [0, 0, 0], -30.389939922714404]
[[0.20416984, 0.28227347, 0.42138654, -1.6646038, -0.23076323, -0.094059385, 0.0, 0.0], [0, 0, 0], -30.569994703038162]
[[0.2083374, 0.24423638, 0.4213859, -1.6912723, -0.23546618, -0.09405922, 0.0, 0.0], [0, 0, 0], -30.891830384735727]
[[0.21250495, 0.20559956, 0.4213853, -1.7179407, -0.24016914, -0.094059095, 0.0, 0.0], [0, 0, 0], -31.417185304422105]
[[0.21667251, 0.16636299, 0.42138457, -1.7446091, -0.2448721, -0.09405898, 0.0, 0.0], [0, 0, 0], -32.22749206582074]
[[0.22084007, 0.12652674, 0.42138392, -1.7712777, -0.24957505, -0.09405903, 0.0, 0.0], [0, 0, 0], -33.42562290778682]
[[0.22500782, 0.086090766, 0.42138323, -1.7979461, -0.254278, -0.09405884, 1.0, 0.0], [0, 0, 0], -25.131102689342157]
[[0.2275795, 0.047974285, 0.2397515, -1.6925569, -0.25056657, 0.05719923, 1.0, 0.0], [0, 0, 0], -10.205289303713926]
---
[[0.0032131195, 1.39076, 0.16249873, -0.46081844, -0.0036763507, -0.03643222, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.0048197745, 1.379791, 0.16250457, -0.4875182, -0.005496575, -0.03640806, 0.0, 0.0], [0, 0, 0], -1.6114518782305538]
[[0.00642643, 1.368222, 0.16250995, -0.51419085, -0.007316566, -0.036403187, 0.0, 0.0], [0, 0, 0], -3.174374951935988]
