[[-0.005326557, 1.42726, -0.2693954, 0.35024893, 0.006112215, 0.060396947, 0.0, 0.0], [0, 0, 0], 0.0]
[[-0.5180879, 0.51946276, 0.067001924, -0.18429364, -0.82998055, -0.5674222, 0.0, 0.0], [1, 1, 0], -8.758450319191752]
[[-0.5170685, 0.51591957, 0.119539514, -0.17061229, -0.85605896, -0.52156746, 0.0, 0.0], [1, 1, 0], -12.596352812209675]
[[-0.51530045, 0.5128004, 0.19235013, -0.15082942, -0.87976015, -0.47402325, 0.0, 0.0], [1, 1, 0], -18.562239453066926]
[[-0.5133263, 0.50970036, 0.21117768, -0.14909245, -0.90132296, -0.43125612, 0.0, 0.0], [1, 1, 0], -22.09698581294008]
[[-0.510738, 0.5068569, 0.27079168, -0.13662864, -0.9205529, -0.3845995, 0.0, 0.0], [1, 1, 0], -28.446280515411225]
[[-0.5079109, 0.5038369, 0.29298788, -0.1433755, -0.9374858, -0.33865756, 0.0, 0.0], [1, 1, 0], -32.34418984095307]
[[-0.504198, 0.500968, 0.37980935, -0.13534991, -0.951816, -0.28660432, 0.0, 0.0], [1, 1, 0], -41.343376813438404]
[[-0.5000629, 0.49845973, 0.42066282, -0.11823876, -0.9640656, -0.24499223, 0.0, 0.0], [0, 1, 0], -45.804152228651894]
[[-0.49597597, 0.49544257, 0.41436258, -0.13960162, -0.9739506, -0.19770071, 0.0, 0.0], [0, 1, 0], -46.34852966812095]
[[-0.4919328, 0.49193895, 0.40838188, -0.15972549, -0.98111874, -0.14336257, 0.0, 0.0], [0, 1, 0], -46.687648801547134]
[[-0.4879282, 0.48791465, 0.40335745, -0.18175878, -0.9862735, -0.103095904, 0.0, 0.0], [0, 1, 0], -47.05651797602743]
[[-0.48397547, 0.48340288, 0.3965711, -0.20183896, -0.9886047, -0.046624206, 0.0, 0.0], [0, 1, 0], -46.97738513669156]
[[-0.48006696, 0.4783742, 0.39093763, -0.22358444, -0.9887642, -0.003190089, 0.0, 0.0], [0, 1, 0], -46.929220208387356]
[[-0.47620448, 0.4728459, 0.38493228, -0.24437366, -0.98640925, 0.047099993, 0.0, 0.0], [0, 1, 0], -46.61932554372998]
[[-0.47238898, 0.4668161, 0.37883246, -0.2652667, -0.98156255, 0.0969338, 0.0, 0.0], [0, 1, 0], -46.12134191275606]
[[-0.46861476, 0.46026757, 0.37350324, -0.28715605, -0.9746236, 0.1387792, 0.0, 0.0], [0, 1, 0], -45.594769603990294]
[[-0.46488342, 0.45323446, 0.36760056, -0.3071951, -0.96494997, 0.19347347, 0.0, 0.0], [0, 1, 0], -44.69189236504035]
[[-0.46120435, 0.44571686, 0.36060664, -0.32717785, -0.95240426, 0.2509144, 0.0, 0.0], [1, 1, 0], -43.46478400291954]
[[-0.4569377, 0.4385243, 0.417907, -0.31157574, -0.93762344, 0.2956156, 0.0, 0.0], [1, 1, 0], -44.94664790884989]
[[-0.45189652, 0.43153626, 0.4936626, -0.3012414, -0.920367, 0.34512836, 0.0, 0.0], [1, 1, 0], -48.407875154212]
[[-0.44644207, 0.4248391, 0.53341496, -0.28730047, -0.9009809, 0.3877219, 0.0, 0.0], [1, 1, 0], -48.69734295382225]
[[-0.44025403, 0.4181775, 0.60482055, -0.28453338, -0.8790131, 0.43935522, 0.0, 0.0], [1, 1, 0], -52.177175301515454]
[[-0.4336059, 0.41139758, 0.6488221, -0.28874534, -0.8545914, 0.488434, 0.0, 0.0], [1, 1, 0], -53.29260580356445]
[[-0.42634383, 0.40523165, 0.70830524, -0.26065415, -0.82804203, 0.53098756, 0.0, 0.0], [1, 1, 0], -54.473586299036974]
[[-0.41891128, 0.39909706, 0.72336054, -0.25856778, -0.79939866, 0.5728681, 0.0, 0.0], [1, 1, 0], -52.32210535126621]
[[-0.410709, 0.3934562, 0.79798806, -0.23587808, -0.7683519, 0.6209353, 0.0, 0.0], [1, 1, 0], -54.95820542961021]
[[-0.4019788, 0.38846922, 0.8485478, -0.20633295, -0.7352234, 0.6625695, 0.0, 0.0], [1, 0, 0], -55.11585210386469]
[[-0.3927045, 0.38338718, 0.9015721, -0.21075013, -0.70127577, 0.6789545, 0.0, 0.0], [1, 0, 0], -56.26206128522255]
[[-0.38296166, 0.37888342, 0.9482187, -0.18593167, -0.6680195, 0.66512716, 0.0, 0.0], [1, 0, 0], -56.26578098627906]
[[-0.37281784, 0.37489107, 0.98816997, -0.16406088, -0.63543236, 0.65174365, 0.0, 0.0], [0, 0, 0], -55.848970920170466]
[[-0.3626685, 0.37031, 0.9880889, -0.19079843, -0.60284764, 0.651696, 0.0, 0.0], [0, 0, 0], -52.01604087967515]
[[-0.3525138, 0.3651408, 0.98801124, -0.21753766, -0.5702653, 0.65164834, 0.0, 0.0], [0, 0, 0], -48.21273120518864]
[[-0.342354, 0.3593834, 0.98793733, -0.24427857, -0.53768533, 0.6516007, 0.0, 0.0], [0, 0, 0], -44.43731441632914]
[[-0.3321894, 0.35303816, 0.9878669, -0.27102098, -0.50510776, 0.65155303, 0.0, 0.0], [0, 0, 0], -40.687955875220574]
[[-0.3220203, 0.3461052, 0.9878003, -0.29776493, -0.47253248, 0.6515054, 0.0, 0.0], [0, 0, 0], -36.96283115847026]
[[-0.3118469, 0.3385849, 0.9877375, -0.32451025, -0.43995962, 0.6514578, 0.0, 0.0], [0, 0, 0], -33.2600498109804]
[[-0.30166954, 0.33047736, 0.98767865, -0.3512569, -0.4073891, 0.6514101, 0.0, 0.0], [0, 0, 0], -29.5776922522549]
[[-0.2914885, 0.32178283, 0.9876236, -0.37800482, -0.374821, 0.65136254, 0.0, 0.0], [0, 0, 0], -25.91382490330485]
[[-0.28130403, 0.3125014, 0.98757255, -0.40475383, -0.34225526, 0.651315, 0.0, 0.0], [1, 0, 0], -22.266509211578658]
[[-0.27086225, 0.30392048, 1.013162, -0.37434134, -0.30991673, 0.64677036, 0.0, 0.0], [1, 0, 0], -19.277583559406548]
[[-0.26016378, 0.29566714, 1.0382555, -0.36040878, -0.2773224, 0.6518866, 0.0, 0.0], [1, 0, 0], -16.88348881722891]
[[-0.24921493, 0.28748053, 1.062458, -0.3580437, -0.24417976, 0.66285354, 0.0, 0.0], [1, 0, 0], -14.745854576598663]
[[-0.23801032, 0.28004074, 1.087628, -0.32554838, -0.21089588, 0.66567796, 0.0, 0.0], [1, 0, 0], -11.837024255167684]
[[-0.22676626, 0.27258784, 1.0915315, -0.32688934, -0.17781517, 0.66161454, 0.0, 0.0], [1, 0, 0], -7.947278027759036]
[[-0.21516137, 0.26603702, 1.1265996, -0.28744328, -0.14391388, 0.6780259, 0.0, 0.0], [1, 0, 0], -5.940873609993686]
[[-0.20353203, 0.2598248, 1.1291856, -0.27318427, -0.11031833, 0.6719113, 0.0, 0.0], [1, 1, 0], -1.5780432265386546]
[[-0.19172506, 0.25433493, 1.1445378, -0.24171561, -0.07445813, 0.717204, 0.0, 0.0], [1, 1, 0], 2.0305713846077373]
[[-0.17992583, 0.24937406, 1.1416218, -0.21901576, -0.036583103, 0.757501, 0.0, 0.0], [1, 1, 0], 7.322012210487852]
[[-0.16833296, 0.24477798, 1.1191723, -0.20376068, 0.0030197052, 0.7920566, 0.0, 0.0], [1, 1, 0], 13.878893249685925]
[[-0.15664148, 0.24026385, 1.1267229, -0.20124394, 0.044913337, 0.8378731, 0.0, 0.0], [1, 0, 0], 9.686822890577496]
[[-0.14495325, 0.23669209, 1.1262736, -0.16055413, 0.08699998, 0.84173363, 0.0, 0.0], [1, 0, 0], 6.794033838428793]
[[-0.1333375, 0.23311709, 1.1193602, -0.16187257, 0.1289078, 0.83815706, 0.0, 0.0], [1, 0, 1], 3.8683221974206266]
[[-0.12180738, 0.23029633, 1.1131076, -0.12930258, 0.16872852, 0.79641527, 0.0, 0.0], [1, 0, 1], 1.4004837618903143]
[[-0.110228345, 0.2277845, 1.1201354, -0.116363004, 0.2066637, 0.7587042, 0.0, 0.0], [1, 0, 1], -2.5329219897788144]
[[-0.098658755, 0.2259528, 1.1213396, -0.08679194, 0.24272735, 0.7212736, 0.0, 0.0], [1, 0, 1], -5.672216032530743]
[[-0.08722992, 0.2246936, 1.1095865, -0.06182376, 0.27671972, 0.67984766, 0.0, 0.0], [1, 0, 0], -7.51076196419233]
[[-0.07601223, 0.22373515, 1.088969, -0.049166802, 0.31052902, 0.6761867, 0.0, 0.0], [1, 0, 0], -8.595101838140899]
[[-0.06511097, 0.22340491, 1.0579046, -0.021926612, 0.34409937, 0.6714069, 0.0, 0.0], [1, 0, 0], -8.697978484009493]
[[-0.054560374, 0.2235145, 1.0236492, -0.00298763, 0.37722233, 0.66245997, 0.0, 0.0], [1, 0, 0], -8.600198894221037]
[[-0.04438839, 0.22390695, 0.9867695, 0.009063971, 0.40971747, 0.64990264, 0.0, 0.0], [1, 0, 0], -8.284180622305374]
[[-0.034793664, 0.22501911, 0.9302333, 0.040634193, 0.44138288, 0.63330805, 0.0, 0.0], [1, 0, 0], -6.124522860155529]
[[-0.025678825, 0.22679587, 0.88300145, 0.06966595, 0.47270584, 0.62645906, 0.0, 0.0], [1, 0, 0], -5.074497272056343]
[[-0.016706849, 0.22890995, 0.86850846, 0.08382859, 0.50475305, 0.6409443, 0.0, 0.0], [1, 0, 0], -7.38652830137232]
[[-0.00808382, 0.23179208, 0.833573, 0.11714237, 0.53742486, 0.6534362, 0.0, 0.0], [1, 0, 0], -8.117039728027933]
[[0.0002491951, 0.23513411, 0.8046811, 0.13677336, 0.57061464, 0.66379493, 0.0, 0.0], [1, 0, 0], -9.501983959558945]
