[[-0.01548214, 1.4152193, -0.78301173, 0.08264008, 0.017752597, 0.17553987, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.006010437, 1.3360819, 0.10132853, -0.62087256, -0.006828221, -0.02268948, 0.0, 0.0], [0, 0, 0], -5.731530988379717]
[[0.0070121763, 1.3215123, 0.101331875, -0.6475409, -0.007962436, -0.022686685, 0.0, 0.0], [0, 0, 0], -7.021986913394414]
[[0.008014107, 1.3063428, 0.101335205, -0.67420936, -0.009096478, -0.022682693, 0.0, 0.0], [0, 0, 0], -8.255104526052577]
[[0.009015942, 1.2905731, 0.10133854, -0.7008777, -0.010230314, -0.022678893, 0.0, 0.0], [0, 0, 0], -9.430582779283071]
[[0.010017872, 1.2742037, 0.10134188, -0.7275463, -0.01136403, -0.02267662, 0.0, 0.0], [0, 0, 0], -10.548240131986717]
[[0.011019802, 1.2572339, 0.10134516, -0.7542147, -0.012497535, -0.022672217, 0.0, 0.0], [0, 0, 0], -11.607789567001248]
[[0.0120218275, 1.2396643, 0.1013485, -0.78088325, -0.013630904, -0.022669496, 0.0, 0.0], [0, 0, 0], -12.609115847029528]
[[0.013023948, 1.2214946, 0.10135176, -0.8075518, -0.014764123, -0.022666242, 0.0, 0.0], [0, 0, 0], -13.55201129260871]
[[0.014025974, 1.2027248, 0.10135503, -0.8342206, -0.015897151, -0.022662703, 0.0, 0.0], [0, 0, 0], -14.436385943492638]
[[0.015028095, 1.1833551, 0.101358294, -0.86088914, -0.01703001, -0.022659224, 0.0, 0.0], [0, 0, 0], -15.262087823154303]
[[0.016030312, 1.1633854, 0.10136156, -0.88755786, -0.018162746, -0.022656806, 0.0, 0.0], [0, 0, 0], -16.02904436050821]
[[0.017032433, 1.1428156, 0.10136478, -0.9142266, -0.019295264, -0.022652501, 0.0, 0.0], [0, 0, 0], -16.737153392352695]
[[0.018034648, 1.1216459, 0.10136805, -0.9408953, -0.020427646, -0.02264989, 0.0, 0.0], [0, 0, 0], -17.386349168886852]
[[0.01903696, 1.0998759, 0.10137125, -0.96756417, -0.021559896, -0.022646775, 0.0, 0.0], [0, 0, 0], -17.97654404120979]
[[0.020039272, 1.0775062, 0.10137445, -0.99423313, -0.022691963, -0.022643374, 0.0, 0.0], [0, 0, 0], -18.507733966401645]
[[0.021041488, 1.0545363, 0.10137765, -1.0209019, -0.023823854, -0.022639934, 0.0, 0.0], [0, 0, 0], -18.97980686403517]
[[0.022043895, 1.0309663, 0.10138085, -1.047571, -0.02495566, -0.022638023, 0.0, 0.0], [0, 0, 0], -19.39277241475702]
[[0.023046304, 1.0067964, 0.101383984, -1.07424, -0.02608717, -0.022632359, 0.0, 0.0], [0, 0, 0], -19.74658013071533]
[[0.02404871, 0.9820264, 0.1013872, -1.100909, -0.027218595, -0.02263069, 0.0, 0.0], [0, 0, 0], -20.041209225627398]
[[0.025051212, 0.9566563, 0.1013903, -1.1275781, -0.028349824, -0.02262627, 0.0, 0.0], [0, 0, 0], -20.276632024082687]
[[0.026053334, 0.9306649, 0.1013522, -1.1552006, -0.029480997, -0.022623543, 0.0, 0.0], [0, 0, 0], -20.54535496118868]
[[0.027055454, 0.90407324, 0.10135219, -1.1818674, -0.030612195, -0.022623751, 0.0, 0.0], [0, 0, 0], -20.660026515335943]
[[0.028057575, 0.8768818, 0.10135219, -1.2085341, -0.031743392, -0.022623722, 0.0, 0.0], [0, 0, 0], -20.715542730519587]
[[0.0290596, 0.8490904, 0.10135219, -1.2352008, -0.032874588, -0.022623833, 0.0, 0.0], [0, 0, 0], -20.711894377881464]
[[0.030061722, 0.8206989, 0.10135219, -1.2618674, -0.03400579, -0.022623837, 0.0, 0.0], [0, 0, 0], -20.649110230339943]
[[0.031063844, 0.79170746, 0.10135219, -1.288534, -0.035137, -0.022623911, 0.0, 0.0], [0, 0, 0], -20.527245186882425]
[[0.032065965, 0.76211613, 0.10135219, -1.3152008, -0.036268204, -0.022623822, 0.0, 0.0], [0, 0, 0], -20.3463798403545]
[[0.033068083, 0.7319248, 0.10135219, -1.3418674, -0.037399396, -0.022623874, 0.0, 0.0], [0, 0, 0], -20.106532059647378]
[[0.034070205, 0.70113343, 0.10135219, -1.3685341, -0.038530592, -0.022623789, 0.0, 0.0], [0, 0, 0], -19.807823401112643]
[[0.035072327, 0.66974205, 0.10135218, -1.395201, -0.03966179, -0.022623759, 0.0, 0.0], [0, 0, 0], -19.450384051087212]
[[0.03607445, 0.6377508, 0.10135217, -1.4218678, -0.040792976, -0.022623776, 0.0, 0.0], [0, 0, 0], -19.034367809040788]
[[0.03707657, 0.60515946, 0.101352155, -1.4485345, -0.04192417, -0.022623792, 0.0, 0.0], [0, 0, 0], -18.559918617867368]
[[0.038078688, 0.57196814, 0.101352155, -1.4752012, -0.043055367, -0.022623803, 0.0, 0.0], [0, 0, 0], -18.02733962682825]
[[0.03908081, 0.5381769, 0.101352155, -1.5018679, -0.04418657, -0.02262381, 0.0, 0.0], [0, 0, 0], -17.43693404405633]
[[0.04008293, 0.50378567, 0.101352155, -1.5285345, -0.04531776, -0.022623837, 0.0, 0.0], [0, 0, 0], -16.7891450818357]
[[0.041085053, 0.46879444, 0.101352155, -1.5552012, -0.046448972, -0.022623835, 0.0, 0.0], [0, 0, 0], -16.084547862122548]
[[0.042087175, 0.43320316, 0.10135214, -1.5818678, -0.047580156, -0.022623817, 0.0, 0.0], [0, 0, 0], -15.323929111426963]
[[0.043089293, 0.39701194, 0.10135213, -1.6085345, -0.04871136, -0.022623904, 0.0, 0.0], [0, 0, 0], -14.508407050795626]
[[0.044091415, 0.36022076, 0.10135212, -1.6352013, -0.049842566, -0.022623967, 0.0, 0.0], [0, 0, 0], -13.639597623242224]
[[0.04509344, 0.3228296, 0.10135212, -1.661868, -0.05097377, -0.02262393, 0.0, 0.0], [0, 0, 0], -12.71981914038841]
[[0.04609556, 0.28483853, 0.10135212, -1.6885346, -0.05210498, -0.022623885, 0.0, 0.0], [0, 0, 0], -11.75278477854539]
[[0.047097683, 0.24624732, 0.10135212, -1.7152016, -0.053236183, -0.02262388, 0.0, 0.0], [0, 0, 0], -10.744539567007394]
[[0.048099805, 0.20705624, 0.10135211, -1.7418683, -0.054367382, -0.022623878, 0.0, 0.0], [0, 0, 0], -9.705635380005589]
[[0.04910202, 0.1672652, 0.10135211, -1.7685351, -0.055498578, -0.022623908, 0.0, 0.0], [0, 0, 0], -8.65638204032814]
[[0.05010414, 0.12687407, 0.101352096, -1.795202, -0.05662978, -0.022623908, 0.0, 0.0], [0, 0, 0], -7.640459943400003]
[[0.051106263, 0.08588305, 0.10135208, -1.8218687, -0.05776098, -0.022623895, 0.0, 0.0], [0, 0, 0], -6.769023903322704]
[[0.052108385, 0.044292007, 0.10135207, -1.8485355, -0.058892183, -0.022623885, 0.0, 0.0], [0, 0, 0], -6.389810790285736]
[[0.053110503, 0.0021009303, 0.10135207, -1.8752022, -0.060023382, -0.02262399, 1.0, 0.0], [0, 0, 0], 2.3580507883362998]
[[0.054062176, -0.03982307, 0.0717814, -1.8622746, -0.043239783, 0.32766512, 1.0, 1.0], [0, 0, 0], 14.065164959375153]
---
[[0.001688385, 1.3876624, 0.085380025, -0.52965, -0.00192859, -0.019143756, 0.0, 0.0], [0, 0, 0], 0.0]
[[0.0025325776, 1.3751444, 0.0853831, -0.5563559, -0.0028849673, -0.019129442, 0.0, 0.0], [0, 0, 0], -1.482181628831654]
[[0.0033766746, 1.3620262, 0.085385926, -0.5830292, -0.0038412006, -0.019126706, 0.0, 0.0], [0, 0, 0], -2.904063034441407]
[[0.004220867, 1.3483081, 0.08538875, -0.6096986, -0.0047973166, -0.01912377, 0.0, 0.0], [0, 0, 0], -4.268154528327983]
[[0.005065155, 1.3339899, 0.08539158, -0.6363667, -0.0057532587, -0.019120755, 0.0, 0.0], [0, 0, 0], -5.5743604025387015]
[[0.0059093474, 1.3190718, 0.0853944, -0.6630351, -0.0067090867, -0.019118566, 0.0, 0.0], [0, 0, 0], -6.8226190472850305]
[[0.0067537306, 1.3035536, 0.0853972, -0.6897035, -0.00766476, -0.019115001, 0.0, 0.0], [0, 0, 0], -8.01265795279133]
[[0.0075980187, 1.2874353, 0.08540002, -0.71637183, -0.0086202705, -0.01911206, 0.0, 0.0], [0, 0, 0], -9.14427591060516]
[[0.008442402, 1.270717, 0.085402824, -0.7430403, -0.009575682, -0.019110125, 0.0, 0.0], [0, 0, 0], -10.217351411187224]
[[0.00928669, 1.2533987, 0.08540558, -0.7697088, -0.010530907, -0.019106293, 0.0, 0.0], [0, 0, 0], -11.231710385695038]
[[0.010131168, 1.2354804, 0.08540839, -0.7963773, -0.01148604, -0.019104328, 0.0, 0.0], [0, 0, 0], -12.187258874052901]
[[0.010975552, 1.216962, 0.08541115, -0.82304585, -0.012441014, -0.019101415, 0.0, 0.0], [0, 0, 0], -13.083877893906362]
[[0.01182003, 1.1978436, 0.0854139, -0.84971446, -0.013395879, -0.019099174, 0.0, 0.0], [0, 0, 0], -13.921484486358025]
[[0.012664604, 1.1781251, 0.085416645, -0.876383, -0.0143506145, -0.019096535, 0.0, 0.0], [0, 0, 0], -14.700015048517344]
[[0.013509083, 1.1578066, 0.08541939, -0.9030518, -0.015305208, -0.019093573, 0.0, 0.0], [0, 0, 0], -15.419390380774274]
[[0.014353657, 1.1368883, 0.08542212, -0.92972034, -0.016259652, -0.0190907, 0.0, 0.0], [0, 0, 0], -16.07954432775557]
[[0.015198136, 1.1153697, 0.08542484, -0.9563892, -0.017214002, -0.019088855, 0.0, 0.0], [0, 0, 0], -16.68044021318795]
[[0.016042804, 1.0932511, 0.08542753, -0.9830579, -0.018168181, -0.019085405, 0.0, 0.0], [0, 0, 0], -17.222024887154248]
[[0.016887475, 1.0705326, 0.08543025, -1.0097268, -0.019122273, -0.019083496, 0.0, 0.0], [0, 0, 0], -17.704283661981748]
[[0.017732048, 1.0472139, 0.08543292, -1.0363955, -0.020076215, -0.019080486, 0.0, 0.0], [0, 0, 0], -18.127158722497626]
[[0.018576812, 1.0232952, 0.08543561, -1.0630645, -0.021030087, -0.019078892, 0.0, 0.0], [0, 0, 0], -18.490653663654]
[[0.019421577, 0.99877656, 0.085438244, -1.0897335, -0.02198375, -0.019074887, 0.0, 0.0], [0, 0, 0], -18.794730082922484]
[[0.020266343, 0.9736579, 0.08544094, -1.1164025, -0.02293738, -0.019074114, 0.0, 0.0], [0, 0, 0], -19.03939885403716]
[[0.021111012, 0.94793904, 0.085443534, -1.1430715, -0.023890756, -0.01906959, 0.0, 0.0], [0, 0, 0], -19.224580478678064]
[[0.02195549, 0.92159873, 0.0854114, -1.1706939, -0.024844121, -0.019067105, 0.0, 0.0], [0, 0, 0], -19.443028846645234]
[[0.022799969, 0.8946585, 0.08541139, -1.1973606, -0.025797466, -0.019066924, 0.0, 0.0], [0, 0, 0], -19.507001698191658]
[[0.023644447, 0.8671183, 0.085411385, -1.2240273, -0.02675082, -0.019067034, 0.0, 0.0], [0, 0, 0], -19.511551470704575]
[[0.024488831, 0.838978, 0.085411385, -1.2506939, -0.027704174, -0.019067112, 0.0, 0.0], [0, 0, 0], -19.45669101204797]
[[0.02533331, 0.8102378, 0.085411385, -1.2773606, -0.028657535, -0.019067395, 0.0, 0.0], [0, 0, 0], -19.34247368746597]
[[0.026177788, 0.7808976, 0.085411385, -1.3040272, -0.029610904, -0.019067472, 0.0, 0.0], [0, 0, 0], -19.168903077546048]
[[0.027022267, 0.7509574, 0.085411385, -1.3306938, -0.03056427, -0.019067323, 0.0, 0.0], [0, 0, 0], -18.936035760264275]
[[0.02786665, 0.7204173, 0.08541138, -1.3573605, -0.031517643, -0.019067463, 0.0, 0.0], [0, 0, 0], -18.64392828960021]
[[0.028711129, 0.68927723, 0.08541137, -1.3840271, -0.032471012, -0.019067455, 0.0, 0.0], [0, 0, 0], -18.2926527600234]
[[0.029555608, 0.65753704, 0.08541136, -1.4106939, -0.033424385, -0.019067455, 0.0, 0.0], [0, 0, 0], -17.88230046127981]
[[0.030400086, 0.6251969, 0.085411355, -1.4373605, -0.03437776, -0.019067425, 0.0, 0.0], [0, 0, 0], -17.412978680410788]
[[0.031244565, 0.59225684, 0.085411355, -1.4640272, -0.035331134, -0.019067423, 0.0, 0.0], [0, 0, 0], -16.884858702296043]
[[0.032088947, 0.5587167, 0.085411355, -1.4906938, -0.036284488, -0.019067353, 0.0, 0.0], [0, 0, 0], -16.298114092305497]
[[0.032933425, 0.5245767, 0.08541135, -1.5173604, -0.03723785, -0.019067377, 0.0, 0.0], [0, 0, 0], -15.653028074912328]
[[0.033777904, 0.4898366, 0.08541134, -1.5440272, -0.038191207, -0.019067332, 0.0, 0.0], [0, 0, 0], -14.949933116229346]
[[0.034622382, 0.45449653, 0.08541133, -1.5706939, -0.03914458, -0.019067297, 0.0, 0.0], [0, 0, 0], -14.189283298904087]
[[0.03546686, 0.4185565, 0.08541133, -1.5973605, -0.04009794, -0.019067261, 0.0, 0.0], [0, 0, 0], -13.371728463597407]
[[0.036311246, 0.38201645, 0.085411325, -1.6240274, -0.041051302, -0.019067248, 0.0, 0.0], [0, 0, 0], -12.49819340125103]
[[0.037155725, 0.34487653, 0.085411325, -1.650694, -0.04200466, -0.019067246, 0.0, 0.0], [0, 0, 0], -11.56996793946908]
[[0.038000204, 0.30713648, 0.08541132, -1.6773607, -0.04295803, -0.019067254, 0.0, 0.0], [0, 0, 0], -10.589069648328092]
[[0.038844682, 0.26879647, 0.08541131, -1.7040273, -0.043911397, -0.019067276, 0.0, 0.0], [0, 0, 0], -9.558718537494457]
[[0.03968916, 0.22985652, 0.0854113, -1.730694, -0.044864748, -0.019067228, 0.0, 0.0], [0, 0, 0], -8.48435284063936]
[[0.04053364, 0.19031654, 0.0854113, -1.7573607, -0.045818105, -0.019067204, 0.0, 0.0], [0, 0, 0], -7.375880063176169]
[[0.04137802, 0.1501766, 0.085411295, -1.7840276, -0.046771467, -0.019067196, 0.0, 0.0], [0, 0, 0], -6.253574571553827]
[[0.0422225, 0.10943664, 0.085411295, -1.8106942, -0.04772484, -0.019067194, 0.0, 0.0], [0, 0, 0], -5.165220248039759]
[[0.04306698, 0.06809672, 0.08541129, -1.8373611, -0.0486782, -0.01906722, 0.0, 0.0], [0, 0, 0], -4.251650391066988]
[[0.043911457, 0.02615684, 0.08541129, -1.8640277, -0.04963156, -0.019067245, 0.0, 0.0], [0, 0, 0], -4.064725482478991]
[[0.044755936, -0.016383067, 0.08541128, -1.8906944, -0.050584923, -0.019067243, 1.0, 1.0], [0, 0, 0], 13.521166064223223]
---
[[-0.007923603, 1.3886914, -0.4007391, -0.5067959, 0.009088694, 0.089837424, 0.0, 0.0], [0, 0, 0], 0.0]
